prompt,prompt_suddenness,prompt_familiarity,prompt_predict_event,prompt_pleasantness,prompt_unpleasantness,prompt_goal_relevance,prompt_chance_responsblt,prompt_self_responsblt,prompt_other_responsblt,prompt_predict_conseq,prompt_goal_support,prompt_urgency,prompt_self_control,prompt_other_control,prompt_chance_control,prompt_accept_conseq,prompt_standards,prompt_social_norms,prompt_attention,prompt_not_consider,prompt_effort,response,response_suddenness,response_familiarity,response_predict_event,response_pleasantness,response_unpleasantness,response_goal_relevance,response_chance_responsblt,response_self_responsblt,response_other_responsblt,response_predict_conseq,response_goal_support,response_urgency,response_self_control,response_other_control,response_chance_control,response_accept_conseq,response_standards,response_social_norms,response_attention,response_not_consider,response_effort,quality
On weekends I love having a few vikes (Vicodin) and chilling.,1.322299599647522,4.058265686035156,4.598318576812744,3.2798824310302734,2.329507827758789,2.4854583740234375,1.5692222118377686,4.550716876983643,1.3473470211029053,3.827010154724121,3.425795078277588,2.2670395374298096,4.063985824584961,1.9116413593292236,1.8309710025787354,3.624166250228882,1.4447866678237915,0.998137354850769,3.110640287399292,1.9232189655303955,2.4943337440490723,"MAYBE YOU COULD FIND MORE NATURAL APPROACHES TO REPLACE THIS WITH. FOR EXAMPLE MEDITATION, ESSENTIAL OILS...",2.1864731311798096,3.8712947368621826,4.293461322784424,2.88177490234375,3.204303741455078,2.933979034423828,2.0713613033294678,4.208225250244141,2.3027546405792236,3.8613078594207764,3.2208943367004395,2.861705780029297,3.7567250728607178,2.790367364883423,2.2122128009796143,3.655555486679077,2.2218096256256104,1.48941969871521,3.644423007965088,2.601494550704956,3.1766412258148193,1
On weekends I love having a few vikes (Vicodin) and chilling.,1.322299599647522,4.058265686035156,4.598318576812744,3.2798824310302734,2.329507827758789,2.4854583740234375,1.5692222118377686,4.550716876983643,1.3473470211029053,3.827010154724121,3.425795078277588,2.2670395374298096,4.063985824584961,1.9116413593292236,1.8309710025787354,3.624166250228882,1.4447866678237915,0.998137354850769,3.110640287399292,1.9232189655303955,2.4943337440490723,Do you know how vikes effect your body?,3.8395392894744873,2.7548625469207764,2.929448366165161,1.5526753664016724,4.553718090057373,3.037008285522461,3.1729135513305664,2.2295093536376953,3.4052984714508057,3.0374374389648438,1.7757729291915894,3.5224337577819824,2.295017957687378,3.50744366645813,3.210087776184082,3.1124770641326904,3.2914676666259766,2.221605062484741,4.100566864013672,3.5683062076568604,3.7615513801574707,1
On weekends I love having a few vikes (Vicodin) and chilling.,1.322299599647522,4.058265686035156,4.598318576812744,3.2798824310302734,2.329507827758789,2.4854583740234375,1.5692222118377686,4.550716876983643,1.3473470211029053,3.827010154724121,3.425795078277588,2.2670395374298096,4.063985824584961,1.9116413593292236,1.8309710025787354,3.624166250228882,1.4447866678237915,0.998137354850769,3.110640287399292,1.9232189655303955,2.4943337440490723,It would be nice if you could learn how to relax without taking pills.,2.718273878097534,3.669287919998169,4.008647441864014,2.523984909057617,3.816176176071167,3.0955677032470703,2.325533151626587,3.3928980827331543,3.0533838272094727,3.778493881225586,2.835519790649414,3.1068193912506104,3.2321674823760986,3.445081949234009,2.5468709468841553,3.6149799823760986,2.7612810134887695,1.7448632717132568,3.8497769832611084,3.0124735832214355,3.442058801651001,1
"I know I have to lose weight. I hate how I look and how I feel. I hate how my clothes feel. But I’m really stressed at school, and my parents are crazy. I don’t know if I can deal with anything else now, maybe in a few months.",2.678614854812622,3.0924503803253174,3.717341661453247,1.2785671949386597,4.60300350189209,3.41440486907959,2.369927167892456,4.22184419631958,1.599165916442871,3.4228506088256836,1.9323416948318481,3.0199244022369385,3.3929193019866943,2.02079439163208,2.292020082473755,3.0714261531829834,3.0846118927001953,1.7296414375305176,3.5528697967529297,3.7646191120147705,3.628056049346924,"Although right now you don’t feel you could handle working on your weight, you are starting to feel the effects and are thinking that maybe in a few months you might be able to start.",2.505215883255005,3.0886127948760986,3.8192873001098633,2.4933154582977295,3.5979018211364746,3.81562876701355,2.162297010421753,4.544048309326172,1.8463399410247803,3.6929759979248047,2.958050489425659,3.16878080368042,3.616694211959839,2.4567434787750244,2.2545108795166016,3.456514358520508,2.470707416534424,1.4582735300064087,3.9498112201690674,3.021784782409668,3.674252986907959,3
"I know I have to lose weight. I hate how I look and how I feel. I hate how my clothes feel. But I’m really stressed at school, and my parents are crazy. I don’t know if I can deal with anything else now, maybe in a few months.",2.678614854812622,3.0924503803253174,3.717341661453247,1.2785671949386597,4.60300350189209,3.41440486907959,2.369927167892456,4.22184419631958,1.599165916442871,3.4228506088256836,1.9323416948318481,3.0199244022369385,3.3929193019866943,2.02079439163208,2.292020082473755,3.0714261531829834,3.0846118927001953,1.7296414375305176,3.5528697967529297,3.7646191120147705,3.628056049346924,Part of you would like to start working on your weight but you're not sure this is the best time.,2.423543930053711,3.380714178085327,4.0026044845581055,1.7256561517715454,4.232667446136475,3.408067226409912,2.1143248081207275,4.346648216247559,1.892543911933899,3.6550140380859375,2.3992092609405518,3.0207767486572266,3.5696074962615967,2.3162128925323486,2.1844654083251953,3.2690927982330322,2.90927791595459,1.6214139461517334,3.6510071754455566,3.386570692062378,3.5381834506988525,3
"I know I have to lose weight. I hate how I look and how I feel. I hate how my clothes feel. But I’m really stressed at school, and my parents are crazy. I don’t know if I can deal with anything else now, maybe in a few months.",2.678614854812622,3.0924503803253174,3.717341661453247,1.2785671949386597,4.60300350189209,3.41440486907959,2.369927167892456,4.22184419631958,1.599165916442871,3.4228506088256836,1.9323416948318481,3.0199244022369385,3.3929193019866943,2.02079439163208,2.292020082473755,3.0714261531829834,3.0846118927001953,1.7296414375305176,3.5528697967529297,3.7646191120147705,3.628056049346924,You know you need to lose weight. You're unhappy with how you look and feel.,2.6963908672332764,3.0404880046844482,3.687692165374756,1.3916715383529663,4.49330472946167,3.5265860557556152,2.3670194149017334,4.273875713348389,1.5040403604507446,3.414517402648926,2.0221996307373047,3.0863471031188965,3.3827707767486572,1.9342362880706787,2.328364133834839,3.096534252166748,2.98374605178833,1.6994822025299072,3.631300210952759,3.679011583328247,3.607534646987915,2
"I know I have to lose weight. I hate how I look and how I feel. I hate how my clothes feel. But I’m really stressed at school, and my parents are crazy. I don’t know if I can deal with anything else now, maybe in a few months.",2.678614854812622,3.0924503803253174,3.717341661453247,1.2785671949386597,4.60300350189209,3.41440486907959,2.369927167892456,4.22184419631958,1.599165916442871,3.4228506088256836,1.9323416948318481,3.0199244022369385,3.3929193019866943,2.02079439163208,2.292020082473755,3.0714261531829834,3.0846118927001953,1.7296414375305176,3.5528697967529297,3.7646191120147705,3.628056049346924,"Your weight could increase in the next few months if you don't make changes now. Also, improving your nurition can reduce the effects of stress on your body. Maybe you could work on portion control if you're not ready to change what you're eating. ",2.5776989459991455,3.315099000930786,3.9193716049194336,1.5833584070205688,4.367108345031738,3.3197076320648193,2.271730899810791,4.15157413482666,1.8904774188995361,3.5723299980163574,2.1724276542663574,3.0218915939331055,3.3998372554779053,2.2871923446655273,2.377647638320923,3.2634150981903076,3.017901659011841,1.771494746208191,3.70235013961792,3.562837839126587,3.568411111831665,1
"I know I have to lose weight. I hate how I look and how I feel. I hate how my clothes feel. But I’m really stressed at school, and my parents are crazy. I don’t know if I can deal with anything else now, maybe in a few months.",2.678614854812622,3.0924503803253174,3.717341661453247,1.2785671949386597,4.60300350189209,3.41440486907959,2.369927167892456,4.22184419631958,1.599165916442871,3.4228506088256836,1.9323416948318481,3.0199244022369385,3.3929193019866943,2.02079439163208,2.292020082473755,3.0714261531829834,3.0846118927001953,1.7296414375305176,3.5528697967529297,3.7646191120147705,3.628056049346924,How will you feel in a few months when you see you've gained more weight?,2.542445421218872,3.2902462482452393,3.8809099197387695,1.168723225593567,4.565614700317383,3.041208028793335,2.263946294784546,4.081174850463867,1.6377041339874268,3.4785304069519043,1.8500003814697266,2.8606631755828857,3.288156509399414,2.0139191150665283,2.4120357036590576,3.114332675933838,3.041046142578125,1.723907709121704,3.420706033706665,3.7908270359039307,3.364778518676758,1
"I know I have to lose weight. I hate how I look and how I feel. I hate how my clothes feel. But I’m really stressed at school, and my parents are crazy. I don’t know if I can deal with anything else now, maybe in a few months.",2.678614854812622,3.0924503803253174,3.717341661453247,1.2785671949386597,4.60300350189209,3.41440486907959,2.369927167892456,4.22184419631958,1.599165916442871,3.4228506088256836,1.9323416948318481,3.0199244022369385,3.3929193019866943,2.02079439163208,2.292020082473755,3.0714261531829834,3.0846118927001953,1.7296414375305176,3.5528697967529297,3.7646191120147705,3.628056049346924,"Just start the change, and you will reap the results and know that despite the external factors you only depend on yourself.",2.6398298740386963,3.2009963989257812,3.8156933784484863,2.817537546157837,3.3934521675109863,3.860086441040039,2.1370534896850586,4.380516052246094,2.270235300064087,3.7143867015838623,3.1396243572235107,3.234065294265747,3.597235679626465,2.828975200653076,2.1489996910095215,3.5508735179901123,2.4384336471557617,1.568086862564087,4.100319862365723,2.881726026535034,3.6702656745910645,1
"I know I have to lose weight. I hate how I look and how I feel. I hate how my clothes feel. But I’m really stressed at school, and my parents are crazy. I don’t know if I can deal with anything else now, maybe in a few months.",2.678614854812622,3.0924503803253174,3.717341661453247,1.2785671949386597,4.60300350189209,3.41440486907959,2.369927167892456,4.22184419631958,1.599165916442871,3.4228506088256836,1.9323416948318481,3.0199244022369385,3.3929193019866943,2.02079439163208,2.292020082473755,3.0714261531829834,3.0846118927001953,1.7296414375305176,3.5528697967529297,3.7646191120147705,3.628056049346924,"You should not worry about your look and feel as it might increase your weight due to increased stress level. You must be calm and take it easy about the look and feel . You could start with yoga and have some diet, take a walk daily for about an hour and if possible go for cycling or jogging for half an hour per day. I am sure that you could loose your weight gradually .",2.3509554862976074,3.4498417377471924,4.1287102699279785,2.25455641746521,3.759140968322754,3.367370843887329,2.1899540424346924,4.449295997619629,1.7434240579605103,3.6644115447998047,2.6991019248962402,2.9575958251953125,3.6884963512420654,2.247011423110962,2.3179514408111572,3.4323647022247314,2.5264320373535156,1.4819632768630981,3.718607187271118,3.063089609146118,3.43734073638916,1
"I know I have to lose weight. I hate how I look and how I feel. I hate how my clothes feel. But I’m really stressed at school, and my parents are crazy. I don’t know if I can deal with anything else now, maybe in a few months.",2.678614854812622,3.0924503803253174,3.717341661453247,1.2785671949386597,4.60300350189209,3.41440486907959,2.369927167892456,4.22184419631958,1.599165916442871,3.4228506088256836,1.9323416948318481,3.0199244022369385,3.3929193019866943,2.02079439163208,2.292020082473755,3.0714261531829834,3.0846118927001953,1.7296414375305176,3.5528697967529297,3.7646191120147705,3.628056049346924,"Let's find one positive thing that you can handle now, establish that habit, then go forward toward your goals. We don't have to do everything today.",2.0799753665924072,3.6662113666534424,4.271007061004639,3.0755929946899414,2.9778075218200684,3.27341890335083,1.8512600660324097,4.425600051879883,2.1363892555236816,3.9391956329345703,3.3575401306152344,2.8591251373291016,3.817795515060425,2.7031445503234863,2.0015392303466797,3.6327924728393555,2.1115331649780273,1.3980841636657715,3.81831431388855,2.4678359031677246,3.253920555114746,1
I know I should get more exercise. It will help with my weight and my sugar.  I used to love playing hockey. I miss the rush. But now with three kids and two jobs it’s almost impossible.  My wife would kill me if I took another night off from the kids,2.3106706142425537,3.4912538528442383,4.171015739440918,1.868498682975769,4.156163692474365,3.1765201091766357,2.1633574962615967,4.326480865478516,1.6854864358901978,3.669717788696289,2.3995938301086426,2.92413592338562,3.7199718952178955,2.146726131439209,2.2140369415283203,3.3643579483032227,2.688037395477295,1.5160092115402222,3.517108678817749,3.298802375793457,3.3867526054382324,You’d really like to find a way to get more physical activity in but it feels like it might not be possible because of your job and family commitments.,2.09627103805542,3.6058809757232666,4.2248311042785645,1.7199136018753052,4.074234485626221,3.0301904678344727,2.0660765171051025,4.420801639556885,1.4866257905960083,3.6855826377868652,2.3212597370147705,2.749021291732788,3.7214300632476807,1.9871089458465576,2.2297275066375732,3.283311367034912,2.6369714736938477,1.367864966392517,3.3550236225128174,3.180629014968872,3.23116135597229,3
I know I should get more exercise. It will help with my weight and my sugar.  I used to love playing hockey. I miss the rush. But now with three kids and two jobs it’s almost impossible.  My wife would kill me if I took another night off from the kids,2.3106706142425537,3.4912538528442383,4.171015739440918,1.868498682975769,4.156163692474365,3.1765201091766357,2.1633574962615967,4.326480865478516,1.6854864358901978,3.669717788696289,2.3995938301086426,2.92413592338562,3.7199718952178955,2.146726131439209,2.2140369415283203,3.3643579483032227,2.688037395477295,1.5160092115402222,3.517108678817749,3.298802375793457,3.3867526054382324,"If you could find a way to talk to your wife about how exericse is important to you and why it would be something you'd like to try to fit into the family schedule, that could be something you might consider.",2.2069571018218994,3.51072096824646,4.070992946624756,3.3280656337738037,2.7932188510894775,3.421875238418579,1.8133519887924194,4.407135486602783,2.4316298961639404,3.8412201404571533,3.559180736541748,2.976710796356201,3.8544280529022217,3.0051233768463135,1.8951809406280518,3.727074384689331,2.101475715637207,1.3881433010101318,3.9092159271240234,2.3746206760406494,3.329786539077759,3
I know I should get more exercise. It will help with my weight and my sugar.  I used to love playing hockey. I miss the rush. But now with three kids and two jobs it’s almost impossible.  My wife would kill me if I took another night off from the kids,2.3106706142425537,3.4912538528442383,4.171015739440918,1.868498682975769,4.156163692474365,3.1765201091766357,2.1633574962615967,4.326480865478516,1.6854864358901978,3.669717788696289,2.3995938301086426,2.92413592338562,3.7199718952178955,2.146726131439209,2.2140369415283203,3.3643579483032227,2.688037395477295,1.5160092115402222,3.517108678817749,3.298802375793457,3.3867526054382324,You'd like to get more exericse but don't know how to make it happen.,2.227215051651001,3.4763190746307373,4.089406967163086,2.0444018840789795,3.9100189208984375,3.3649609088897705,2.1031992435455322,4.48624849319458,1.6024988889694214,3.7155208587646484,2.5788984298706055,2.9393093585968018,3.7212369441986084,2.1429545879364014,2.201632499694824,3.330155849456787,2.6036953926086426,1.464231252670288,3.618852138519287,3.156968355178833,3.444974422454834,2
I know I should get more exercise. It will help with my weight and my sugar.  I used to love playing hockey. I miss the rush. But now with three kids and two jobs it’s almost impossible.  My wife would kill me if I took another night off from the kids,2.3106706142425537,3.4912538528442383,4.171015739440918,1.868498682975769,4.156163692474365,3.1765201091766357,2.1633574962615967,4.326480865478516,1.6854864358901978,3.669717788696289,2.3995938301086426,2.92413592338562,3.7199718952178955,2.146726131439209,2.2140369415283203,3.3643579483032227,2.688037395477295,1.5160092115402222,3.517108678817749,3.298802375793457,3.3867526054382324,"If you don't find time to exercise, you may end up with serious health complications, or even an early death. Your kids, your wife need you. And you have two jobs that need you. You have to prioritize yourself. ",2.9208176136016846,3.1568150520324707,3.7365071773529053,1.4213389158248901,4.670678615570068,3.356782913208008,2.6333863735198975,3.7742316722869873,1.9923465251922607,3.4877235889434814,1.970564842224121,3.2521679401397705,3.1761107444763184,2.4046056270599365,2.6473493576049805,3.141818046569824,3.0737667083740234,1.7624101638793945,3.7800354957580566,3.6656785011291504,3.6876864433288574,1
I know I should get more exercise. It will help with my weight and my sugar.  I used to love playing hockey. I miss the rush. But now with three kids and two jobs it’s almost impossible.  My wife would kill me if I took another night off from the kids,2.3106706142425537,3.4912538528442383,4.171015739440918,1.868498682975769,4.156163692474365,3.1765201091766357,2.1633574962615967,4.326480865478516,1.6854864358901978,3.669717788696289,2.3995938301086426,2.92413592338562,3.7199718952178955,2.146726131439209,2.2140369415283203,3.3643579483032227,2.688037395477295,1.5160092115402222,3.517108678817749,3.298802375793457,3.3867526054382324,Wouldn't your wife be happier if you were more fit and healthy?,2.918588399887085,3.3555350303649902,3.8796095848083496,1.8788433074951172,4.328636169433594,3.3537445068359375,2.427708148956299,3.6568026542663574,2.664327621459961,3.668179988861084,2.3400022983551025,3.2437210083007812,3.1678524017333984,3.0334997177124023,2.5616674423217773,3.318678379058838,3.103644609451294,1.8966398239135742,3.822585344314575,3.4733331203460693,3.616851806640625,1
I know I should get more exercise. It will help with my weight and my sugar.  I used to love playing hockey. I miss the rush. But now with three kids and two jobs it’s almost impossible.  My wife would kill me if I took another night off from the kids,2.3106706142425537,3.4912538528442383,4.171015739440918,1.868498682975769,4.156163692474365,3.1765201091766357,2.1633574962615967,4.326480865478516,1.6854864358901978,3.669717788696289,2.3995938301086426,2.92413592338562,3.7199718952178955,2.146726131439209,2.2140369415283203,3.3643579483032227,2.688037395477295,1.5160092115402222,3.517108678817749,3.298802375793457,3.3867526054382324,"You wanting to exercise for the sake of your health is a good start. And your wife should be the first person to support you, sit her down and have a conversation about this.",2.520780563354492,3.4738123416900635,4.018024921417236,3.006197452545166,3.209331512451172,3.5634818077087402,1.998245358467102,4.201175212860107,2.6997106075286865,3.8019800186157227,3.2373359203338623,3.129953384399414,3.6399290561676025,3.1580989360809326,2.0598256587982178,3.6981751918792725,2.445164203643799,1.6015831232070923,4.00167179107666,2.69244647026062,3.4799752235412598,1
I know I should get more exercise. It will help with my weight and my sugar.  I used to love playing hockey. I miss the rush. But now with three kids and two jobs it’s almost impossible.  My wife would kill me if I took another night off from the kids,2.3106706142425537,3.4912538528442383,4.171015739440918,1.868498682975769,4.156163692474365,3.1765201091766357,2.1633574962615967,4.326480865478516,1.6854864358901978,3.669717788696289,2.3995938301086426,2.92413592338562,3.7199718952178955,2.146726131439209,2.2140369415283203,3.3643579483032227,2.688037395477295,1.5160092115402222,3.517108678817749,3.298802375793457,3.3867526054382324,Can you work out at home? Maybe make it a family thing and start going for bike rides or walks together.,1.833196997642517,3.7975494861602783,4.304818630218506,3.776475429534912,2.186279773712158,2.8156003952026367,1.6959508657455444,4.38778018951416,2.1501076221466064,3.8325841426849365,3.7454748153686523,2.712146759033203,3.978081464767456,2.620525360107422,1.8629939556121826,3.83498477935791,1.5471735000610352,1.1641780138015747,3.602972984313965,1.8510706424713135,2.819028615951538,1
I know I should get more exercise. It will help with my weight and my sugar.  I used to love playing hockey. I miss the rush. But now with three kids and two jobs it’s almost impossible.  My wife would kill me if I took another night off from the kids,2.3106706142425537,3.4912538528442383,4.171015739440918,1.868498682975769,4.156163692474365,3.1765201091766357,2.1633574962615967,4.326480865478516,1.6854864358901978,3.669717788696289,2.3995938301086426,2.92413592338562,3.7199718952178955,2.146726131439209,2.2140369415283203,3.3643579483032227,2.688037395477295,1.5160092115402222,3.517108678817749,3.298802375793457,3.3867526054382324,You should make time management for gym otherwise buy some home exercise tools.,1.9716237783432007,3.6050186157226562,4.230096340179443,2.9121944904327393,3.040971279144287,3.206181526184082,1.9885069131851196,4.601803302764893,1.6320080757141113,3.7944560050964355,3.2250139713287354,2.874844789505005,3.978407144546509,2.219130516052246,2.014883041381836,3.6319570541381836,2.013852834701538,1.271851658821106,3.6197869777679443,2.484043836593628,3.1718521118164062,1
"I know I have to lose weight.  I miss feeling comfortable in my skin. I hate how my clothes feel. I miss not feeling like a slug. I know my blood sugar is “pre” blah blah. But with losing my job and my husband getting sick I don’t know if I can deal anything else now, maybe in a few months.",2.888152837753296,2.9039881229400635,3.53952693939209,1.380375623703003,4.645121097564697,3.6713027954101562,2.668705940246582,3.984574317932129,1.6175456047058105,3.3793554306030273,2.0117807388305664,3.2440896034240723,3.2350854873657227,2.1089701652526855,2.5998361110687256,3.016004800796509,2.973726511001587,1.6230449676513672,3.7562618255615234,3.7344729900360107,3.836503505706787,"While you don’t think you’re ready to put any effort into weight loss right now, you’re starting to think about what it might look like a couple months down the road.",2.0839614868164062,3.5519444942474365,4.195137977600098,2.383941888809204,3.525083541870117,3.292576313018799,1.88812255859375,4.61708927154541,1.722182273864746,3.805509567260742,2.9125471115112305,2.8202574253082275,3.801347017288208,2.2298026084899902,2.041940927505493,3.5066592693328857,2.4335665702819824,1.446784496307373,3.589207410812378,2.913404703140259,3.3002543449401855,3
"I know I have to lose weight.  I miss feeling comfortable in my skin. I hate how my clothes feel. I miss not feeling like a slug. I know my blood sugar is “pre” blah blah. But with losing my job and my husband getting sick I don’t know if I can deal anything else now, maybe in a few months.",2.888152837753296,2.9039881229400635,3.53952693939209,1.380375623703003,4.645121097564697,3.6713027954101562,2.668705940246582,3.984574317932129,1.6175456047058105,3.3793554306030273,2.0117807388305664,3.2440896034240723,3.2350854873657227,2.1089701652526855,2.5998361110687256,3.016004800796509,2.973726511001587,1.6230449676513672,3.7562618255615234,3.7344729900360107,3.836503505706787,You’ve been feeling pretty unhappy with your weight lately and wish things were different.,2.604374885559082,3.3841192722320557,3.9316186904907227,1.3825790882110596,4.457804203033447,3.257291078567505,2.3062245845794678,4.190860271453857,1.7379921674728394,3.549075126647949,2.0274367332458496,2.9654643535614014,3.4190375804901123,2.1348440647125244,2.347262144088745,3.158334732055664,3.0232670307159424,1.7190825939178467,3.511580467224121,3.6298000812530518,3.5060973167419434,3
"I know I have to lose weight.  I miss feeling comfortable in my skin. I hate how my clothes feel. I miss not feeling like a slug. I know my blood sugar is “pre” blah blah. But with losing my job and my husband getting sick I don’t know if I can deal anything else now, maybe in a few months.",2.888152837753296,2.9039881229400635,3.53952693939209,1.380375623703003,4.645121097564697,3.6713027954101562,2.668705940246582,3.984574317932129,1.6175456047058105,3.3793554306030273,2.0117807388305664,3.2440896034240723,3.2350854873657227,2.1089701652526855,2.5998361110687256,3.016004800796509,2.973726511001587,1.6230449676513672,3.7562618255615234,3.7344729900360107,3.836503505706787,You don't like the way you feel in your skin.,2.704770088195801,3.440656900405884,3.913982629776001,1.4536231756210327,4.530080795288086,3.216287136077881,2.2300620079040527,4.050748825073242,2.049917459487915,3.564852237701416,2.0579569339752197,2.9708728790283203,3.4285547733306885,2.436474084854126,2.2374069690704346,3.240903854370117,3.147869110107422,1.7914193868637085,3.5755910873413086,3.6277806758880615,3.521327495574951,2
"I know I have to lose weight.  I miss feeling comfortable in my skin. I hate how my clothes feel. I miss not feeling like a slug. I know my blood sugar is “pre” blah blah. But with losing my job and my husband getting sick I don’t know if I can deal anything else now, maybe in a few months.",2.888152837753296,2.9039881229400635,3.53952693939209,1.380375623703003,4.645121097564697,3.6713027954101562,2.668705940246582,3.984574317932129,1.6175456047058105,3.3793554306030273,2.0117807388305664,3.2440896034240723,3.2350854873657227,2.1089701652526855,2.5998361110687256,3.016004800796509,2.973726511001587,1.6230449676513672,3.7562618255615234,3.7344729900360107,3.836503505706787,Maybe you could work on portion control if you're not ready to change what you're eating.,2.2197635173797607,3.634387731552124,4.185049533843994,1.8559789657592773,4.037827014923096,3.0696873664855957,2.0137412548065186,4.282366752624512,1.8502451181411743,3.716440200805664,2.3899567127227783,2.8258495330810547,3.6338999271392822,2.2872135639190674,2.16255259513855,3.3847286701202393,2.7955455780029297,1.6818294525146484,3.5219218730926514,3.286548376083374,3.295374870300293,1
"I know I have to lose weight.  I miss feeling comfortable in my skin. I hate how my clothes feel. I miss not feeling like a slug. I know my blood sugar is “pre” blah blah. But with losing my job and my husband getting sick I don’t know if I can deal anything else now, maybe in a few months.",2.888152837753296,2.9039881229400635,3.53952693939209,1.380375623703003,4.645121097564697,3.6713027954101562,2.668705940246582,3.984574317932129,1.6175456047058105,3.3793554306030273,2.0117807388305664,3.2440896034240723,3.2350854873657227,2.1089701652526855,2.5998361110687256,3.016004800796509,2.973726511001587,1.6230449676513672,3.7562618255615234,3.7344729900360107,3.836503505706787,Are you worried how much worse things will in a few months?,3.8292760848999023,2.616575002670288,2.8955554962158203,1.2176543474197388,4.909985065460205,3.2735931873321533,3.0262882709503174,2.1012470722198486,3.312995195388794,3.1333484649658203,1.596825122833252,3.432699203491211,2.169104814529419,3.4728379249572754,3.1322500705718994,2.797053575515747,3.4840168952941895,2.257780075073242,4.000730037689209,3.6858417987823486,3.874326705932617,1
"I know I have to lose weight.  I miss feeling comfortable in my skin. I hate how my clothes feel. I miss not feeling like a slug. I know my blood sugar is “pre” blah blah. But with losing my job and my husband getting sick I don’t know if I can deal anything else now, maybe in a few months.",2.888152837753296,2.9039881229400635,3.53952693939209,1.380375623703003,4.645121097564697,3.6713027954101562,2.668705940246582,3.984574317932129,1.6175456047058105,3.3793554306030273,2.0117807388305664,3.2440896034240723,3.2350854873657227,2.1089701652526855,2.5998361110687256,3.016004800796509,2.973726511001587,1.6230449676513672,3.7562618255615234,3.7344729900360107,3.836503505706787,I understand it is a hard time for you. Maybe just taking small steps toward a healthy lifestyle will help you get started.,2.5758450031280518,3.282205820083618,3.9243834018707275,2.231020212173462,4.00024938583374,3.651705741882324,2.350311517715454,4.009721279144287,2.1473844051361084,3.722248077392578,2.6569745540618896,3.169034957885742,3.3534910678863525,2.6750967502593994,2.572160482406616,3.3675265312194824,2.707897901535034,1.5588438510894775,3.9995627403259277,3.208522081375122,3.755108118057251,1
"I know I have to lose weight.  I miss feeling comfortable in my skin. I hate how my clothes feel. I miss not feeling like a slug. I know my blood sugar is “pre” blah blah. But with losing my job and my husband getting sick I don’t know if I can deal anything else now, maybe in a few months.",2.888152837753296,2.9039881229400635,3.53952693939209,1.380375623703003,4.645121097564697,3.6713027954101562,2.668705940246582,3.984574317932129,1.6175456047058105,3.3793554306030273,2.0117807388305664,3.2440896034240723,3.2350854873657227,2.1089701652526855,2.5998361110687256,3.016004800796509,2.973726511001587,1.6230449676513672,3.7562618255615234,3.7344729900360107,3.836503505706787,"Don't leave anything else later, follow the advice and do what has to be done.",2.1581740379333496,3.803920030593872,4.35527229309082,2.3138465881347656,3.6629133224487305,3.1139636039733887,1.9304193258285522,4.297407627105713,2.0453479290008545,3.8790743350982666,2.798619270324707,2.7755184173583984,3.71208119392395,2.5370209217071533,2.0806539058685303,3.506986618041992,2.576756000518799,1.5150067806243896,3.569659948348999,2.931101083755493,3.255687713623047,1
"I know I have to lose weight.  I miss feeling comfortable in my skin. I hate how my clothes feel. I miss not feeling like a slug. I know my blood sugar is “pre” blah blah. But with losing my job and my husband getting sick I don’t know if I can deal anything else now, maybe in a few months.",2.888152837753296,2.9039881229400635,3.53952693939209,1.380375623703003,4.645121097564697,3.6713027954101562,2.668705940246582,3.984574317932129,1.6175456047058105,3.3793554306030273,2.0117807388305664,3.2440896034240723,3.2350854873657227,2.1089701652526855,2.5998361110687256,3.016004800796509,2.973726511001587,1.6230449676513672,3.7562618255615234,3.7344729900360107,3.836503505706787,"You make an action plan with a gradual evolution, start with a light exercise routine and evolve over time, the important thing is to be constant with your routine",1.9714370965957642,3.637888193130493,4.2180986404418945,3.3116822242736816,2.7155327796936035,3.260591983795166,1.8326672315597534,4.601377964019775,1.9945369958877563,3.8292160034179688,3.521362781524658,2.8512401580810547,3.9655253887176514,2.5389809608459473,1.922202229499817,3.705463171005249,1.9049522876739502,1.262843370437622,3.799994707107544,2.2701542377471924,3.1746740341186523,1
I used to run with my girlfriends back in DC every morning. We would stop for coffee afterwards and hang out. It was great. But that seems like a lifetime ago.  Since moving to Boston though I don’t know anyone to run with.,2.4194464683532715,3.7940585613250732,4.132930278778076,3.9838595390319824,2.2905006408691406,2.93747615814209,1.9490028619766235,3.719137191772461,3.124924898147583,3.7525954246520996,3.837249517440796,2.854747772216797,3.6087260246276855,3.5166609287261963,2.026697874069214,3.9318933486938477,1.7539187669754028,1.3378887176513672,3.72929310798645,2.0281059741973877,2.961336612701416,"If you could find someone here to recreate that daily routine with, it’d be something you’d want to do.",2.454042911529541,3.730839252471924,3.8565480709075928,4.246422290802002,1.9180978536605835,2.660271167755127,1.8347259759902954,3.3327417373657227,3.636234998703003,3.6290688514709473,3.978137493133545,2.7439169883728027,3.369469165802002,3.961199998855591,1.9261540174484253,4.012966632843018,1.6245439052581787,1.378247857093811,3.585536003112793,1.6871721744537354,2.699449062347412,3
