Utterance,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,Speaker,Emotion,Scene_ID,Utterance_ID,Season,Episode,Start_Time,End_Time
"Oh, well, don't tell me you want to keep more of your stuff in my uterus.",3.0025293827056885,3.5076770782470703,3.772284507751465,1.8721915483474731,4.285497665405273,2.935804843902588,2.426908493041992,2.6808021068573,3.5657222270965576,3.6049463748931885,2.2946486473083496,3.0805256366729736,2.82411527633667,3.7778923511505127,2.598310708999634,3.348585367202759,3.2303168773651123,2.022636651992798,3.7088210582733154,3.337754726409912,3.586768627166748,['Phoebe Buffay'],Sad,1,12,4,18,00:00:50.258,00:00:56.513
"No. No. No. Okay, now, see, I wanna name the girl baby Leslie, and Frank wants to name one of the boy babies Frank JR. JR.",3.198340654373169,3.375171661376953,3.620854377746582,2.5267231464385986,3.8433539867401123,3.1235454082489014,2.3876030445098877,2.7723801136016846,3.9283978939056396,3.5830206871032715,2.733654022216797,3.330277681350708,2.9551069736480713,4.083147048950195,2.4037349224090576,3.539191246032715,3.0151920318603516,1.938579797744751,3.895061731338501,2.971933364868164,3.521883726119995,['Alice Knight'],Joyful,1,13,4,18,00:00:56.681,00:01:08.734
Wouldn't that be Frank the III?,3.2882909774780273,3.315722942352295,3.271813154220581,3.4974405765533447,2.787278175354004,2.918781042098999,2.2426064014434814,2.356055974960327,4.45041561126709,3.4159798622131348,3.2729594707489014,3.1793153285980225,2.6768229007720947,4.612329959869385,2.246271848678589,3.716923236846924,2.4889206886291504,1.903465986251831,3.8735737800598145,2.2730095386505127,3.091362476348877,['Chandler Bing'],Sad,1,14,4,18,00:01:02.562,00:01:04.938
"Don't get me started. Anyway, umm, since there are three babies and umm, we both got to put our names in, we would be truly honoured if you named the other boy baby.",3.3217127323150635,2.9585657119750977,3.1533708572387695,4.029733657836914,2.32147479057312,3.4632599353790283,2.4102563858032227,2.660133123397827,4.209592819213867,3.3360540866851807,3.7069091796875,3.397937297821045,2.801429271697998,4.4177727699279785,2.2759623527526855,3.72853946685791,2.006626605987549,1.5107228755950928,4.096424579620361,1.9483778476715088,3.243664264678955,['Alice Knight'],Joyful,1,15,4,18,00:01:08.902,00:01:27.336
Wow! That's so great! Oh! Oh! Cougar.,3.5140740871429443,2.812791109085083,2.773705005645752,4.78191614151001,1.2546669244766235,3.067732572555542,2.171834945678711,2.4539129734039307,4.23969030380249,2.903590679168701,4.065714359283447,3.2965149879455566,2.597081184387207,4.361170291900635,2.0734779834747314,3.8566346168518066,1.3227694034576416,1.2357864379882812,3.783241033554077,1.3058300018310547,2.551403522491455,['Phoebe Buffay'],Joyful,1,16,4,18,00:01:27.504,00:01:31.673
You think about it.,2.476189613342285,3.893480062484741,4.2194318771362305,2.7312591075897217,3.6175649166107178,3.0584259033203125,2.0520150661468506,3.67105770111084,3.0006935596466064,3.913588523864746,2.959778070449829,2.926434278488159,3.4465203285217285,3.40427827835083,2.188563585281372,3.5856523513793945,2.7081658840179443,1.7638484239578247,3.762080430984497,2.7694406509399414,3.2924928665161133,['Alice Knight'],Joyful,1,17,4,18,00:01:29.297,00:01:31.673
"I left a bra drying on the shower rod, you don't think your son will think it's yours and be horribly traumatised?",3.621832847595215,2.652942419052124,3.0183534622192383,1.2064013481140137,4.662375450134277,3.239706039428711,2.80096697807312,3.947233200073242,2.0641493797302246,2.930105686187744,1.6832849979400635,3.4880833625793457,3.1495299339294434,2.222687005996704,2.3946478366851807,3.0646820068359375,3.126314640045166,1.9111008644104004,3.6204168796539307,3.7520716190338135,3.588268756866455,['Emily Waltham'],Mad,2,2,4,18,00:01:31.841,00:02:35.445
"Hey, if mommy can have a wife, daddy can have a bra.",3.165112257003784,3.3729605674743652,3.322808265686035,3.7289202213287354,2.570113182067871,2.8569552898406982,2.122849464416504,2.445462942123413,4.484175205230713,3.38883113861084,3.4581375122070312,3.1732027530670166,2.846038341522217,4.574093818664551,2.0163114070892334,3.7549543380737305,2.2280147075653076,1.8292473554611206,3.820866346359253,2.110320568084717,2.9931955337524414,['Ross Geller'],Powerful,2,3,4,18,00:02:35.613,00:02:39.908
"Ohh, it's time to go.",1.9905128479003906,3.9682209491729736,4.420289516448975,1.8931009769439697,3.739293336868286,2.4356045722961426,2.1907734870910645,3.957022190093994,1.506540060043335,3.732666492462158,2.5049216747283936,2.461045742034912,3.6001620292663574,2.0464587211608887,2.467449903488159,3.4129576683044434,2.1135056018829346,1.2273914813995361,2.9534523487091064,2.9824013710021973,2.880307197570801,['Emily Waltham'],Joyful,2,4,4,18,00:02:38.491,00:02:42.119
"Oh, no-no-no, see, that-that clock's a little fast, uh, we have 17 minutes. Huh, what can we do in 17 minutes? Twice?",2.820244073867798,3.535332441329956,3.945474147796631,1.802922248840332,4.38782262802124,2.9088070392608643,2.601017713546753,3.55181622505188,2.5063419342041016,3.673846960067749,2.3411896228790283,3.144843101501465,3.3908236026763916,2.9132308959960938,2.649048089981079,3.430172920227051,2.8056726455688477,1.6279289722442627,3.5729446411132812,3.3507559299468994,3.4290828704833984,['Ross Geller'],Scared,2,5,4,18,00:02:40.869,00:02:51.295
Well that's ambitious.,2.5920755863189697,3.1622390747070312,3.7855112552642822,3.7410411834716797,2.5514869689941406,3.7026541233062744,2.0201919078826904,4.113217353820801,2.812577962875366,3.7701337337493896,3.774982213973999,3.267256259918213,3.5274641513824463,3.3396148681640625,2.0152199268341064,3.7651615142822266,1.96614670753479,1.388071060180664,4.089414596557617,2.2058980464935303,3.466747999191284,['Emily Waltham'],Neutral,2,6,4,18,00:02:42.287,00:02:44.746
"Hey, uh, you can ignore that.",2.9735519886016846,3.6432042121887207,3.7561604976654053,2.4278929233551025,3.854032516479492,3.0129973888397217,2.228116273880005,3.038428783416748,3.7698538303375244,3.6642439365386963,2.7132585048675537,3.112285852432251,3.134204864501953,3.9641623497009277,2.2500784397125244,3.5788848400115967,3.057415008544922,2.0382399559020996,3.695033311843872,3.0015499591827393,3.4481070041656494,['Ross Geller'],Sad,2,8,4,18,00:02:44.914,00:02:48.041
That's Carol with your son!,3.1170310974121094,3.277735948562622,3.1385743618011475,4.643118858337402,1.433047890663147,2.3608460426330566,1.9418036937713623,2.2544867992401123,4.425937175750732,3.0237765312194824,3.920761823654175,2.9664084911346436,2.68798565864563,4.496373653411865,1.9129422903060913,3.9529709815979004,1.5020906925201416,1.448939561843872,3.5711379051208496,1.3319183588027954,2.2770438194274902,['Emily Waltham'],Peaceful,2,9,4,18,00:02:48.209,00:02:51.295
"Uhh, believe me when he's older, he'll understand.",2.749814987182617,3.3077075481414795,3.72747802734375,3.5740087032318115,2.761732816696167,3.440319538116455,2.1263132095336914,3.5796828269958496,3.43403697013855,3.696436882019043,3.6301040649414062,3.307039737701416,3.4012885093688965,3.7800493240356445,2.122870922088623,3.774186611175537,2.115487575531006,1.4420382976531982,4.045348644256592,2.286245822906494,3.4629735946655273,['Ross Geller'],Powerful,2,10,4,18,00:03:00.763,00:03:02.931
Ross!,3.3429503440856934,3.325244665145874,3.467132091522217,3.304628610610962,3.171544075012207,3.2131428718566895,2.470604181289673,2.578521728515625,4.092502117156982,3.544003963470459,3.166599988937378,3.3292620182037354,2.7085559368133545,4.36279821395874,2.5259437561035156,3.5727343559265137,2.5262537002563477,1.8890427350997925,4.015883922576904,2.449228048324585,3.3688690662384033,['Carol Willick'],Scared,2,11,4,18,00:03:03.099,00:03:04.183
"I'll be right there. Hello! Hello! Hey. Uhh, Emily, this is Carol and Susan.",2.8120436668395996,3.562751531600952,3.8731813430786133,3.3556995391845703,3.0943729877471924,3.203460454940796,2.4508047103881836,3.1071274280548096,3.417271614074707,3.8029353618621826,3.4296891689300537,3.178727626800537,3.1994621753692627,3.8622303009033203,2.535017251968384,3.7321813106536865,2.1978063583374023,1.6078526973724365,3.9016964435577393,2.3523662090301514,3.4076123237609863,['Ross Geller'],Powerful,2,12,4,18,00:03:04.350,00:03:18.030
"Hey, it's so nice to finally meet you!",2.835977077484131,2.924849033355713,3.211606502532959,4.957152843475342,1.0563809871673584,3.4343926906585693,1.819738745689392,3.3642916679382324,3.5542263984680176,3.269313335418701,4.425958156585693,3.1147515773773193,3.0881519317626953,3.8582887649536133,1.7623282670974731,3.8943614959716797,1.1036632061004639,1.0458714962005615,3.9709208011627197,1.1535171270370483,2.790187120437622,['Susan Bunch'],Joyful,2,13,4,18,00:03:16.196,00:03:21.366
Me too!,3.1383557319641113,3.4293932914733887,3.7040226459503174,3.575073003768921,2.92566180229187,3.4248015880584717,2.379058837890625,3.2841641902923584,3.5440642833709717,3.5641798973083496,3.4663619995117188,3.3279850482940674,3.148725748062134,3.8543717861175537,2.361485004425049,3.7139978408813477,2.3119072914123535,1.6275365352630615,4.079364776611328,2.4742543697357178,3.408186674118042,['Emily Waltham'],Joyful,2,14,4,18,00:03:18.198,00:03:21.366
"Ohh, y'know, Susan's gonna be shooting a commercial in London next week.",2.6874783039093018,3.6136891841888428,3.8460593223571777,4.001326084136963,2.2073380947113037,2.8565433025360107,2.0482327938079834,3.0995218753814697,3.763460159301758,3.7363250255584717,3.8239901065826416,2.961808204650879,3.2209081649780273,4.088886737823486,2.105870485305786,3.8990020751953125,1.8370332717895508,1.406204104423523,3.6963722705841064,1.894977331161499,2.910785436630249,['Carol Willick'],Powerful,2,15,4,18,00:03:21.534,00:03:26.079
"Oh yeah, I'm so excited, I've never been there.",2.554656744003296,3.0528600215911865,3.4225237369537354,4.8098225593566895,1.1772385835647583,3.30356764793396,1.746708869934082,3.8953983783721924,3.1109604835510254,3.418164014816284,4.403571128845215,3.073882818222046,3.5297176837921143,3.445368528366089,1.6382668018341064,3.9714508056640625,1.1099958419799805,1.0164178609848022,3.849787950515747,1.2706822156906128,2.8040554523468018,['Susan Bunch'],Joyful,2,16,4,18,00:05:45.636,00:05:51.558
"Oh, well, I'll show you around.",2.216805934906006,3.7984297275543213,4.217657566070557,3.690950632095337,2.513810157775879,2.9723358154296875,1.892468810081482,3.784461498260498,3.0653903484344482,3.8910858631134033,3.750765323638916,2.915130615234375,3.6336052417755127,3.5043649673461914,1.984948754310608,3.837615489959717,1.8932193517684937,1.4054040908813477,3.7632720470428467,2.0423593521118164,3.1010570526123047,['Emily Waltham'],Joyful,2,17,4,18,00:05:57.690,00:06:02.069
Ahh!,2.695589542388916,3.765455484390259,4.085688591003418,3.438755989074707,2.9366343021392822,3.077134847640991,2.305694341659546,3.4788551330566406,3.1926229000091553,3.804807424545288,3.5093836784362793,3.034907341003418,3.3810932636260986,3.6315505504608154,2.419157028198242,3.760035753250122,2.185117721557617,1.5617249011993408,3.835693836212158,2.430049419403076,3.2428576946258545,['Susan Bunch'],Peaceful,2,20,4,18,00:06:02.236,00:06:06.073
Are you all right?,3.871825933456421,2.463945150375366,2.8306944370269775,1.8258583545684814,4.346129894256592,3.568622350692749,3.620711088180542,2.4552290439605713,2.3937251567840576,3.0095555782318115,2.0480740070343018,3.7247867584228516,2.3314390182495117,2.8288309574127197,3.734835386276245,2.9249234199523926,2.550581693649292,1.5146507024765015,4.12012243270874,3.324317455291748,3.905517816543579,['Emily Waltham'],Powerful,2,23,4,18,00:06:06.616,00:06:08.450
Oh come on! That's-that's... true.,2.9123823642730713,3.6862714290618896,3.8420867919921875,3.19307017326355,3.1306445598602295,2.9524476528167725,2.2299740314483643,3.093312978744507,3.7672712802886963,3.648308277130127,3.2358968257904053,3.095170736312866,3.157280683517456,4.026390552520752,2.2760016918182373,3.8400533199310303,2.526231288909912,1.7748167514801025,3.7753617763519287,2.5650811195373535,3.1741957664489746,['Ross Geller'],Powerful,2,25,4,18,00:06:09.911,00:06:13.663
Hi!,2.8688223361968994,3.2064616680145264,3.736604928970337,3.390246868133545,3.024542808532715,3.5859262943267822,2.297865152359009,3.5813591480255127,3.191617727279663,3.7248470783233643,3.457710027694702,3.3632752895355225,3.33259916305542,3.698802947998047,2.279393434524536,3.675884962081909,2.313945770263672,1.5861172676086426,4.228067874908447,2.451537847518921,3.5893959999084473,['Phoebe Buffay'],Neutral,3,2,4,18,00:06:13.831,00:06:17.042
Hey!,2.974724531173706,3.338761806488037,3.7909955978393555,3.3988101482391357,3.0165584087371826,3.426764488220215,2.3338871002197266,3.486133337020874,3.3770906925201416,3.692338228225708,3.4713335037231445,3.3214023113250732,3.358863592147827,3.797567129135132,2.3410122394561768,3.7306642532348633,2.3348138332366943,1.648704171180725,4.077473163604736,2.484619140625,3.4483559131622314,['Joey Tribbiani'],Neutral,3,3,4,18,00:06:17.210,00:06:21.254
Hey! Do we have a baby name yet?,3.154649257659912,2.5509896278381348,3.1590044498443604,4.004972457885742,2.2602016925811768,4.114801406860352,2.357872724533081,3.567657232284546,3.252617359161377,3.4504895210266113,3.946068286895752,3.6017935276031494,3.0746078491210938,3.618229389190674,2.2721426486968994,3.7131876945495605,1.7547149658203125,1.2287794351577759,4.297951698303223,2.0037240982055664,3.5852925777435303,['Chandler Bing'],Neutral,3,4,4,18,00:09:21.894,00:09:27.857
What do ya say? What do ya say?,2.994328022003174,3.400054454803467,3.752187490463257,2.7726216316223145,3.6613807678222656,3.4537599086761475,2.465263605117798,3.4160587787628174,3.2185611724853516,3.7225797176361084,3.1052603721618652,3.2634692192077637,3.210507869720459,3.6493256092071533,2.49202561378479,3.494687557220459,2.7032089233398438,1.7514293193817139,3.958693504333496,2.884258508682251,3.58591628074646,['Joey Tribbiani'],Joyful,3,13,4,18,00:11:56.841,00:12:02.387
Um-hmm.,2.72229266166687,3.4403486251831055,3.9203810691833496,3.3107099533081055,3.1654977798461914,3.5073490142822266,2.169794797897339,3.633859157562256,3.187391996383667,3.7940268516540527,3.3678765296936035,3.2186310291290283,3.308784008026123,3.657107353210449,2.2678658962249756,3.675107002258301,2.4132437705993652,1.6342504024505615,4.091227054595947,2.509462833404541,3.5819637775421143,['Monica Geller'],Neutral,4,5,4,18,00:11:58.801,00:12:02.387
What am I making him by the way?,2.5746169090270996,3.573908567428589,4.100837707519531,1.7613153457641602,4.181527137756348,3.128335475921631,2.007648229598999,3.859872341156006,2.573411703109741,3.745481014251709,2.456073760986328,2.979461193084717,3.502910614013672,2.887376070022583,2.184598445892334,3.3535799980163574,3.089798927307129,1.7871531248092651,3.475452184677124,3.4448819160461426,3.433579683303833,['Rachel Green'],Joyful,4,6,4,18,00:17:33.719,00:17:36.054
I thought I was making him filet mignon?,3.1529057025909424,3.3175764083862305,3.354418992996216,4.258090972900391,2.004363775253296,3.0207102298736572,2.069169044494629,3.1549272537231445,3.9458281993865967,3.302504301071167,3.934339761734009,3.2736363410949707,3.2804062366485596,4.072037696838379,1.8571770191192627,4.01970100402832,1.8885689973831177,1.3946325778961182,3.7411739826202393,1.9109671115875244,2.807523012161255,['Rachel Green'],Neutral,4,8,4,18,00:19:43.849,00:19:54.358
Hey!,2.974724531173706,3.338761806488037,3.7909955978393555,3.3988101482391357,3.0165584087371826,3.426764488220215,2.3338871002197266,3.486133337020874,3.3770906925201416,3.692338228225708,3.4713335037231445,3.3214023113250732,3.358863592147827,3.797567129135132,2.3410122394561768,3.7306642532348633,2.3348138332366943,1.648704171180725,4.077473163604736,2.484619140625,3.4483559131622314,['Ross Geller'],Neutral,7,2,4,18,00:19:51.231,00:19:54.358
Hey! How's Ben?,3.1924989223480225,3.258237600326538,3.47338604927063,4.000520706176758,2.3350489139556885,3.3381905555725098,2.439099073410034,2.803797721862793,3.7838327884674072,3.542051076889038,3.7689199447631836,3.2946643829345703,2.850914716720581,4.164663791656494,2.5275115966796875,3.782758951187134,1.8558743000030518,1.3895325660705566,4.009344100952148,1.9807074069976807,3.126967668533325,['Carol Willick'],Mad,7,3,4,18,00:19:54.860,00:19:58.154
"Hey, Ben! Hey!",3.3221991062164307,3.3403775691986084,3.602370262145996,2.7892796993255615,3.6016464233398438,3.2535393238067627,2.770785093307495,2.7977914810180664,3.5541131496429443,3.6169588565826416,2.982370138168335,3.3708605766296387,2.9521777629852295,3.924813747406006,2.7700579166412354,3.554880380630493,2.5835347175598145,1.828329086303711,3.9306013584136963,2.817765951156616,3.5140202045440674,['Carol Willick'],Powerful,7,5,4,18,00:20:02.117,00:20:03.492
"So umm, any word from Susan?",3.4957969188690186,3.1008503437042236,3.3543553352355957,2.4753916263580322,3.9266433715820312,3.5879197120666504,2.6584837436676025,2.41947865486145,3.637036085128784,3.5270118713378906,2.7197458744049072,3.3631904125213623,2.4900336265563965,3.995506763458252,2.9528324604034424,3.2253599166870117,2.938713788986206,1.8144564628601074,4.089458465576172,2.9895169734954834,3.7331223487854004,['Ross Geller'],Neutral,7,6,4,18,00:20:36.818,00:20:40.571
What's too much fun?,2.905500888824463,3.6108973026275635,3.8520162105560303,1.6286567449569702,4.581677436828613,2.723055839538574,2.2424256801605225,3.2736082077026367,3.202423572540283,3.6088523864746094,2.057554244995117,3.0280849933624268,3.1805222034454346,3.335601806640625,2.277930736541748,3.397616147994995,3.3479373455047607,2.145292043685913,3.535731315612793,3.5006375312805176,3.386601209640503,['Carol Willick'],Scared,7,9,4,18,00:20:42.157,00:20:45.201
"Oh my God, you are so paranoid!",3.783031940460205,2.7875752449035645,3.1436636447906494,1.5866687297821045,4.6277055740356445,3.560037136077881,2.758298873901367,3.2047154903411865,3.0614559650421143,3.1167240142822266,2.0632147789001465,3.602841854095459,2.79941987991333,3.232377529144287,2.68803334236145,3.0922434329986572,3.391212224960327,2.162487268447876,3.9893429279327393,3.650043487548828,3.883136749267578,['Carol Willick'],Powerful,7,11,4,18,00:21:48.724,00:21:55.646
Am I?!,2.935490846633911,3.3833673000335693,3.871016025543213,2.2770698070526123,4.016509056091309,3.557725667953491,2.516500234603882,3.8963403701782227,2.469747304916382,3.6492133140563965,2.735260248184204,3.299858570098877,3.3631341457366943,2.8661351203918457,2.521879196166992,3.4035332202911377,2.831705093383789,1.7147239446640015,3.927171468734741,3.3063676357269287,3.6577582359313965,['Ross Geller'],Mad,7,12,4,18,00:21:52.728,00:21:55.646
Yes!,2.8321468830108643,3.1648001670837402,3.6729116439819336,3.8999667167663574,2.4599783420562744,3.6497914791107178,2.2226791381835938,3.6496214866638184,3.247055768966675,3.6626598834991455,3.827263116836548,3.3130106925964355,3.335216760635376,3.7543513774871826,2.178352117538452,3.7552764415740967,2.0097625255584717,1.4230469465255737,4.208657264709473,2.130751848220825,3.4670519828796387,['Carol Willick'],Peaceful,7,13,4,18,00:21:55.814,00:21:57.523
Am I?!,2.935490846633911,3.3833673000335693,3.871016025543213,2.2770698070526123,4.016509056091309,3.557725667953491,2.516500234603882,3.8963403701782227,2.469747304916382,3.6492133140563965,2.735260248184204,3.299858570098877,3.3631341457366943,2.8661351203918457,2.521879196166992,3.4035332202911377,2.831705093383789,1.7147239446640015,3.927171468734741,3.3063676357269287,3.6577582359313965,['Ross Geller'],Mad,7,14,4,18,00:21:57.691,00:21:59.650
Maybe.,3.1853556632995605,3.1623198986053467,3.549149513244629,2.5901198387145996,3.8059144020080566,3.638258457183838,2.3903682231903076,3.2994818687438965,3.354518175125122,3.6396188735961914,2.890291452407837,3.4327151775360107,3.0142626762390137,3.6987173557281494,2.3920176029205322,3.426731586456299,2.970154285430908,1.9599703550338745,4.182468414306641,3.018028497695923,3.819754123687744,['Carol Willick'],Scared,7,17,4,18,00:22:01.278,00:22:03.070
Wow! This place is fabulous!,3.249014377593994,2.845792055130005,2.956926107406616,4.962119102478027,1.1097182035446167,3.0947818756103516,2.0995569229125977,2.7747550010681152,3.9979159832000732,2.9971466064453125,4.309730052947998,3.1547248363494873,2.771820545196533,4.186769962310791,2.0349528789520264,3.860546112060547,1.1687307357788086,1.1803172826766968,3.814892530441284,1.2096599340438843,2.577648401260376,['Rachel Green'],Joyful,8,3,4,18,00:22:10.579,00:22:12.580
"Morning's here! Sunshine is here! The sky is clear, the morning's here! The morning's here!",2.261835813522339,3.975672960281372,4.185601234436035,3.976252317428589,2.03340482711792,2.6498210430145264,2.1896796226501465,3.6812076568603516,2.6418964862823486,3.7626986503601074,3.9094746112823486,2.7344589233398438,3.4721148014068604,3.0913970470428467,2.4119350910186768,3.9211156368255615,1.382913589477539,1.0786774158477783,3.5255017280578613,1.7716519832611084,2.605954885482788,['The Singing Man'],Joyful,1,2,4,19,00:00:06.756,00:00:22.271
HEY!! Do you have to do that? It's Saturday!,1.761484980583191,4.360034942626953,4.482385158538818,1.894899606704712,3.5379977226257324,1.6859501600265503,1.8340526819229126,3.196553945541382,2.3880808353424072,3.8060741424560547,2.3682150840759277,2.1094985008239746,3.4106247425079346,2.7633731365203857,2.2243895530700684,3.4716079235076904,2.3408865928649902,1.480886459350586,2.6413562297821045,2.7046971321105957,2.3826308250427246,['Rachel Green'],Powerful,1,3,4,19,00:00:16.850,00:00:28.527
Oh come on! Morning's here! Morning's here! The morning is here! Sunshine is here!,2.1648106575012207,4.083607196807861,4.229356288909912,3.9748990535736084,1.983085036277771,2.564117670059204,2.0792791843414307,3.6531293392181396,2.765352487564087,3.7830190658569336,3.9520273208618164,2.6853113174438477,3.5161657333374023,3.1618499755859375,2.2905423641204834,3.908066749572754,1.3798892498016357,1.130703091621399,3.4177372455596924,1.7591009140014648,2.564120292663574,['The Singing Man'],Joyful,1,4,4,19,00:00:29.029,00:00:41.582
I hate this apartment! I hate the color of these walls! I hate the fact that this place still smells like bird! I hate that singing guy!,2.9867706298828125,3.427432060241699,3.7763237953186035,1.283998727798462,4.7542548179626465,2.943998336791992,2.507978677749634,3.643739938735962,2.4066569805145264,3.503124237060547,1.966302514076233,3.108699083328247,3.3168141841888428,2.689575433731079,2.451629877090454,3.15799617767334,3.209343910217285,1.7722505331039429,3.42948842048645,3.6665709018707275,3.4922146797180176,['Rachel Green'],Joyful,1,6,4,19,00:00:36.327,00:00:56.013
Are you kidding? I love that guy! Morning's here! Morning is here-,2.100245714187622,4.170340538024902,4.197784423828125,4.0394744873046875,1.8749752044677734,2.2578563690185547,1.8733032941818237,3.25909686088562,3.331120729446411,3.7604053020477295,3.9408369064331055,2.5382864475250244,3.4858949184417725,3.636760950088501,1.9959172010421753,3.9231462478637695,1.4570543766021729,1.2854092121124268,3.277613401412964,1.6389062404632568,2.4313337802886963,['Joey Tribbiani'],Scared,1,7,4,19,00:00:54.304,00:00:59.600
Stop it! I will kill you. I hate the fact that my room is so small.,2.927663564682007,3.3421058654785156,3.768620729446411,1.3502209186553955,4.645430564880371,3.124354839324951,2.345273017883301,3.991604804992676,2.265132188796997,3.483105421066284,1.9482911825180054,3.092191457748413,3.4270236492156982,2.5577170848846436,2.224724054336548,3.2390191555023193,3.1805546283721924,1.805454969406128,3.505493402481079,3.644371747970581,3.5827925205230713,['Rachel Green'],Mad,1,8,4,19,00:00:59.768,00:01:12.738
"Hey, I have all the space I need. Just do what I did.",2.001997709274292,3.5119709968566895,4.090925693511963,3.9068706035614014,2.055813789367676,3.3396964073181152,1.775389552116394,4.574220657348633,2.1210649013519287,3.748232841491699,3.9341509342193604,2.8266425132751465,3.946636199951172,2.731761932373047,1.790633201599121,3.8015544414520264,1.542890191078186,1.1514158248901367,3.7768137454986572,1.8636480569839478,3.063990354537964,['Monica Geller'],Peaceful,1,9,4,19,00:01:06.316,00:01:15.616
"Monica, you don't even have a bed, you sleep in a ball on the floor!",3.457669973373413,3.227513313293457,3.2139720916748047,1.220550775527954,4.774234771728516,2.6574037075042725,2.0385820865631104,2.293459177017212,4.061624526977539,3.1710262298583984,1.661614179611206,3.1470913887023926,2.625936269760132,3.9645426273345947,2.0959973335266113,3.0491864681243896,4.00450325012207,2.692570209503174,3.459770917892456,3.5953075885772705,3.4570484161376953,['Rachel Green'],Mad,1,10,4,19,00:01:12.906,00:01:19.661
I'm sorry. I'm so sorry.,3.4427006244659424,2.5126473903656006,3.167884349822998,1.7682929039001465,4.335824012756348,3.9360592365264893,2.886045455932617,3.765326976776123,1.9711052179336548,3.1334240436553955,2.2585341930389404,3.662715435028076,3.087074041366577,2.4112868309020996,2.787712574005127,3.1524062156677246,2.7918918132781982,1.6483736038208008,3.951753616333008,3.570847272872925,3.924638271331787,['Rachel Green'],Sad,1,12,4,19,00:01:15.784,00:01:19.661
Okay.,3.0960805416107178,3.352083206176758,3.70230770111084,2.757962942123413,3.7484524250030518,3.5003206729888916,2.3668055534362793,3.175466537475586,3.440899610519409,3.7225241661071777,2.922781467437744,3.302438259124756,2.9776978492736816,3.843254804611206,2.490079164505005,3.475057601928711,2.864987850189209,1.887105941772461,4.152709007263184,2.870107412338257,3.7004668712615967,['Monica Geller'],Neutral,1,13,4,19,00:01:21.581,00:01:23.749
"See, this is a great apartment.",3.0202536582946777,2.732518434524536,3.0799474716186523,4.812954425811768,1.3190730810165405,3.5638723373413086,1.916878342628479,3.4186673164367676,3.635934352874756,3.211392402648926,4.357685565948486,3.1983208656311035,3.1086554527282715,3.892822504043579,1.8261685371398926,3.872469186782837,1.3641297817230225,1.196366786956787,3.9423279762268066,1.337436318397522,2.920661449432373,['Joey Tribbiani'],Powerful,1,14,4,19,00:01:23.917,00:01:27.252
Shut up! This place is a hole!,3.6008431911468506,3.0880119800567627,3.258737087249756,1.335782766342163,4.822248935699463,2.9786131381988525,2.46852970123291,2.603749990463257,3.6300246715545654,3.209803819656372,1.847246527671814,3.3290178775787354,2.689284086227417,3.6912941932678223,2.4928629398345947,3.089041233062744,3.7221298217773438,2.4677186012268066,3.7517197132110596,3.635295867919922,3.6796715259552,['Monica Geller'],Mad,1,15,4,19,00:01:29.881,00:01:33.258
"Oh, blimey, I still can't believe you've got an earring!",3.4277167320251465,2.464817762374878,2.5813112258911133,5.055423736572266,0.8911069631576538,3.295006275177002,2.000312566757202,2.7915468215942383,4.039790153503418,2.737541913986206,4.28073263168335,3.3715665340423584,2.7620232105255127,4.100844383239746,1.7691186666488647,3.8802907466888428,1.1107205152511597,1.1375038623809814,3.9119250774383545,1.101068139076233,2.5907275676727295,['Emily Waltham'],Joyful,2,2,4,19,00:01:33.426,00:02:34.153
"Huh? I know, I know. Who am I? David Bowe?",2.6735479831695557,3.5586562156677246,4.065338611602783,2.5903446674346924,3.654331922531128,3.3534367084503174,2.2540581226348877,4.080624580383301,2.546130895614624,3.795224905014038,3.0127768516540527,3.109240770339966,3.583385467529297,3.014340877532959,2.2930877208709717,3.642845630645752,2.593137741088867,1.6214662790298462,3.801083564758301,3.000159978866577,3.4515175819396973,['Ross Geller'],Joyful,2,4,4,19,00:02:34.320,00:02:40.826
He does that?!,3.3893237113952637,3.3529646396636963,3.2808685302734375,2.366570472717285,3.66630482673645,2.544966459274292,1.9787639379501343,2.122650146484375,4.6748175621032715,3.2459845542907715,2.391538381576538,3.0244178771972656,2.4758787155151367,4.563977241516113,2.1433112621307373,3.527975082397461,3.300184965133667,2.525468587875366,3.5448801517486572,2.8078393936157227,3.0169177055358887,['Emily Waltham'],Joyful,2,5,4,19,00:02:39.784,00:02:40.826
"Uh, I don't know, whatever.",2.888292074203491,3.7436792850494385,3.9422409534454346,2.110408067703247,4.1254730224609375,2.937934637069702,2.257734537124634,3.340895891189575,3.267673969268799,3.698880672454834,2.4671640396118164,3.020531177520752,3.2595925331115723,3.5993573665618896,2.3181912899017334,3.4611010551452637,3.123061418533325,1.940413236618042,3.5834338665008545,3.2041971683502197,3.4407100677490234,['Ross Geller'],Scared,2,6,4,19,00:02:40.994,00:02:43.078
