Sr No.,Utterance,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
7974,": Oh yeah, of course you don’t!",3.065213918685913,3.704482316970825,3.749169111251831,2.440866470336914,3.8413639068603516,2.8006584644317627,2.154618740081787,2.8591058254241943,3.971788167953491,3.5550734996795654,2.6300265789031982,3.0932233333587646,3.004558801651001,4.097845554351807,2.2025089263916016,3.5576515197753906,3.118757486343384,2.1775078773498535,3.6564688682556152,3.0329196453094482,3.306241989135742,Mr. Treeger,anger,negative,804,5,4,4,"00:01:21,748","00:01:25,501"
7976,": ‘Cause you’re a little princess! ""Daddy, buy me a pizza. Daddy, buy me a candy factory. Daddy, make the cast of",2.982414960861206,3.406507730484009,3.3244340419769287,4.665514945983887,1.450295329093933,2.683588981628418,1.945318341255188,2.8030574321746826,4.133764743804932,3.224616289138794,4.107692718505859,3.0715556144714355,3.109532594680786,4.210293769836426,1.8069180250167847,4.015702724456787,1.4167110919952393,1.2711272239685059,3.577529191970825,1.4153913259506226,2.490476131439209,Mr. Treeger,disgust,negative,804,6,4,4,"00:01:21,748","00:01:34,510"
7978,": You think you could make a mess and the big man in coveralls will come in here and clean it up, huh?",3.311678647994995,3.4281435012817383,3.5556373596191406,1.7331781387329102,4.459855556488037,2.6547136306762695,2.2961840629577637,2.758880853652954,3.836613893508911,3.4600319862365723,2.0417046546936035,3.2198009490966797,2.8954200744628906,3.792790412902832,2.350541830062866,3.395348072052002,3.4194653034210205,2.231839418411255,3.54421067237854,3.4138286113739014,3.365300178527832,Mr. Treeger,anger,negative,804,7,4,4,"00:01:35,595","00:01:41,517"
7979,"Well, why don’t think of someone else for a change?",2.8863067626953125,3.9515106678009033,3.842113971710205,2.016188144683838,3.9564383029937744,2.1901657581329346,1.8682292699813843,2.5157604217529297,3.9485976696014404,3.562030553817749,2.1750645637512207,2.6209444999694824,2.94289231300354,4.018291473388672,2.0731120109558105,3.5037193298339844,3.339146614074707,2.249985933303833,3.1514618396759033,3.0254461765289307,2.875537872314453,Mr. Treeger,anger,negative,804,8,4,4,"00:01:41,726","00:01:44,812"
7980,"Okay, I’m sorry.",2.9232094287872314,3.3348536491394043,3.9051432609558105,2.0185728073120117,4.182680606842041,3.4350152015686035,2.550858736038208,3.9479188919067383,2.133390188217163,3.53399658203125,2.5183119773864746,3.255478620529175,3.425246477127075,2.579618215560913,2.6075170040130615,3.4046287536621094,2.792548894882202,1.6068408489227295,3.762303590774536,3.359342336654663,3.613110065460205,Rachel,sadness,negative,804,9,4,4,"00:01:48,942","00:01:50,651"
7981,Hello!,2.9863858222961426,3.364938735961914,3.7733967304229736,2.9645164012908936,3.45133638381958,3.3645288944244385,2.420339345932007,3.2655112743377686,3.3304800987243652,3.730226516723633,3.1749231815338135,3.3321568965911865,3.172311544418335,3.767465353012085,2.463299036026001,3.593169689178467,2.6131720542907715,1.7539303302764893,4.119205951690674,2.732048273086548,3.592146158218384,Ross,joy,positive,805,0,4,5,"00:00:08,341","00:00:10,050"
7982,What's this?,3.7222344875335693,3.1142072677612305,3.147139072418213,2.298452138900757,3.897554397583008,2.919163227081299,2.6873891353607178,2.276737689971924,4.2059006690979,3.1969661712646484,2.4715709686279297,3.4387645721435547,2.5458359718322754,4.337829113006592,2.6988513469696045,3.4455535411834717,3.186399221420288,2.3524768352508545,3.9167609214782715,3.0623629093170166,3.3600661754608154,Ross,neutral,neutral,805,1,4,5,"00:00:10,552","00:00:11,844"
7983,Oh right its that girl's phone number.,3.664815902709961,3.1588783264160156,3.251030445098877,2.634157419204712,3.66627836227417,3.186187982559204,2.439344882965088,2.7722456455230713,4.160410404205322,3.2891454696655273,2.7191245555877686,3.4601147174835205,2.8672590255737305,4.26085901260376,2.3188884258270264,3.5755648612976074,3.0534090995788574,2.113637924194336,3.849385976791382,2.9913227558135986,3.372838258743286,Ross,neutral,neutral,805,2,4,5,"00:00:12,095","00:00:15,097"
7984,"Yeah-yeah, there it is, just a phone number a really hot girl gave me.",3.2340142726898193,2.7191321849823,2.9120893478393555,4.641000747680664,1.3989169597625732,3.574812412261963,1.9637407064437866,3.4194235801696777,3.7456600666046143,3.0839898586273193,4.155070781707764,3.3486993312835693,3.2297205924987793,3.9798638820648193,1.6471432447433472,3.9487900733947754,1.4454491138458252,1.2928268909454346,3.9265689849853516,1.4539868831634521,2.9288811683654785,Ross,joy,positive,805,3,4,5,"00:00:18,143","00:00:24,023"
7985,"It's no big deal, I mean it is her home phone number, but... Whoa!",3.445647716522217,3.1730754375457764,3.4332804679870605,2.579828977584839,3.7767481803894043,3.4526429176330566,2.66688871383667,3.245704412460327,3.54636549949646,3.436725616455078,2.8186917304992676,3.48280668258667,3.0732884407043457,3.8350043296813965,2.5375750064849854,3.539363384246826,2.867849588394165,1.9111285209655762,3.9970901012420654,3.077072858810425,3.660252571105957,Ross,surprise,positive,805,4,4,5,"00:00:25,775","00:00:35,701"
7986,"Whoa-whoops, I almost lost this baby!",3.773115873336792,1.5916504859924316,2.253770589828491,1.2281979322433472,4.295411586761475,3.9621918201446533,3.8135828971862793,2.7606847286224365,1.1945675611495972,2.456876754760742,1.7677394151687622,3.8364081382751465,2.058054208755493,1.7654615640640259,3.7209231853485107,2.3729612827301025,2.2427408695220947,1.226574420928955,3.983537435531616,3.4525725841522217,4.11558198928833,Ross,joy,positive,805,5,4,5,"00:00:37,829","00:00:41,749"
7987,"Yeah, the lovely Amanda gives me her number and I-I go and drop it.",2.786839485168457,3.1344470977783203,3.5372791290283203,4.175715923309326,1.9739270210266113,3.610731840133667,1.8162428140640259,4.024352073669434,3.2876369953155518,3.560920476913452,4.02444314956665,3.1446385383605957,3.5625364780426025,3.7130520343780518,1.6453667879104614,3.936410665512085,1.7633951902389526,1.3817404508590698,3.930129289627075,1.8698534965515137,3.1782329082489014,Ross,anger,negative,805,6,4,5,"00:00:42,459","00:00:46,962"
7988,Thank you.,3.007133722305298,3.271225929260254,3.7069830894470215,3.274634599685669,3.2330808639526367,3.570282459259033,2.3049092292785645,3.342611789703369,3.3444080352783203,3.6603927612304688,3.4371063709259033,3.3556718826293945,3.1471641063690186,3.8061342239379883,2.359034538269043,3.593920946121216,2.4983532428741455,1.6527155637741089,4.197508335113525,2.521427869796753,3.608928680419922,Phoebe,neutral,neutral,805,7,4,5,"00:00:56,014","00:00:57,222"
7989,I don’t know how any of these got opened?!,3.4250001907348633,3.475834846496582,3.512298345565796,2.331963300704956,3.8410332202911377,2.6364824771881104,2.640437602996826,2.794294834136963,3.858332395553589,3.3480961322784424,2.5176000595092773,3.273836612701416,2.934861898422241,3.9491333961486816,2.5044455528259277,3.6266117095947266,2.978128433227539,2.1309945583343506,3.6927053928375244,3.12324595451355,3.280625343322754,Monica,surprise,negative,806,0,8,2,"00:17:21,373","00:17:23,833"
7990,You opened them all?,2.4784796237945557,3.630633592605591,4.074323654174805,3.5265820026397705,2.673593521118164,3.060364007949829,2.10272479057312,4.014011383056641,2.8210232257843018,3.75626540184021,3.64067006111145,3.1060729026794434,3.6947829723358154,3.1748838424682617,2.1499180793762207,3.924093246459961,1.9259371757507324,1.2535336017608643,3.81603741645813,2.280115842819214,3.1025779247283936,Joey,surprise,negative,806,1,8,2,"00:17:25,627","00:17:29,547"
7991,"I know! I know! I am a terrible person! I mean, Chandler is never going to trust me with anything ever again!",2.9618077278137207,3.110309362411499,3.6645188331604004,1.829214334487915,4.277329444885254,3.6541106700897217,2.3584117889404297,4.2251129150390625,2.1996829509735107,3.4850876331329346,2.4380855560302734,3.2863149642944336,3.429718494415283,2.595609188079834,2.292837619781494,3.302440643310547,2.9647443294525146,1.708736538887024,3.812053680419922,3.466066837310791,3.7613601684570312,Monica,joy,positive,806,2,8,2,"00:17:25,627","00:17:32,675"
7992,Oh hey! You got my parent’s gift!,3.306844472885132,2.7563047409057617,2.6700689792633057,5.107609272003174,0.7289322018623352,2.952298402786255,1.8103140592575073,2.5113184452056885,4.224832057952881,2.760427951812744,4.313856601715088,3.1863198280334473,2.682629108428955,4.170591354370117,1.642753005027771,3.8981516361236572,1.0651694536209106,1.1047282218933105,3.61417555809021,0.9632763862609863,2.275646686553955,Joey,joy,positive,806,3,8,2,"0:17:33,052","0:17:35,864"
7993,Yeah. What is that?,3.0719456672668457,3.596301555633545,3.764618158340454,2.874807119369507,3.5444326400756836,2.881938934326172,2.457317352294922,2.8470969200134277,3.7893283367156982,3.6548595428466797,2.938551902770996,3.2117245197296143,2.9740023612976074,4.0642313957214355,2.5502469539642334,3.647130250930786,2.748142719268799,1.9069428443908691,3.900721788406372,2.7465004920959473,3.282351016998291,Monica,neutral,neutral,806,4,8,2,"0:17:35,864","0:17:37,277"
7994,"Well, I don’t know. I think it does something to salami.",2.622148275375366,3.7947959899902344,4.134801864624023,2.4232192039489746,3.7962141036987305,2.91139554977417,2.369596004486084,3.4410765171051025,2.944373607635498,3.725672721862793,2.788504123687744,3.0049915313720703,3.3244404792785645,3.30232310295105,2.555004835128784,3.601440906524658,2.7089500427246094,1.7587120532989502,3.792055368423462,3.0359480381011963,3.4260761737823486,Joey,sadness,negative,806,5,8,2,"00:17:37,431","00:17:40,475"
7995,Hey! How’d it go?,2.199718475341797,3.480339288711548,4.107429504394531,3.8131847381591797,2.329141139984131,3.4697368144989014,1.9406734704971313,4.306872367858887,2.507103443145752,3.831777572631836,3.895293712615967,2.980978012084961,3.713970422744751,3.045564889907837,2.0485334396362305,3.7951087951660156,1.70113205909729,1.1617488861083984,3.9096298217773438,1.9577515125274658,3.1953139305114746,Monica,sadness,negative,806,6,8,2,"0:17:43,145","0:17:44,438"
7996,Yeah. What-what did Tag say?,3.5993945598602295,3.181075096130371,3.3173227310180664,2.5609254837036133,3.8591465950012207,3.2329208850860596,2.699047565460205,2.610381603240967,3.966658115386963,3.410585880279541,2.707404375076294,3.487093448638916,2.7342870235443115,4.118293285369873,2.646188259124756,3.481874704360962,3.0550928115844727,2.0084428787231445,3.929901599884033,2.983759641647339,3.4903879165649414,Joey,neutral,neutral,806,7,8,2,"0:17:44,438","0:17:46,293"
7997,Tag is not the father! And Joey knows now?,4.185131072998047,2.310706377029419,2.2733747959136963,1.7295889854431152,4.289459228515625,3.249882221221924,2.3792476654052734,1.7060495615005493,4.5248918533325195,2.775716543197632,1.830335259437561,3.6263976097106934,2.037170886993408,4.415663719177246,2.247790575027466,2.890381336212158,3.7740306854248047,2.749541997909546,3.9872021675109863,3.2092206478118896,3.65032958984375,Rachel,sadness,negative,806,8,8,2,"00:17:46,440","00:17:49,650"
7998,"I do Rach. I do, and I so happy for you.",2.7204580307006836,3.3454554080963135,3.7147250175476074,4.2403645515441895,2.0249083042144775,3.439851760864258,2.0220184326171875,3.6032252311706543,3.441032886505127,3.5549259185791016,3.9996187686920166,3.1410322189331055,3.3912456035614014,3.7846579551696777,1.9426238536834717,3.8709421157836914,1.7808912992477417,1.3437318801879883,4.030648708343506,1.846666932106018,3.176614284515381,Joey,joy,positive,806,9,8,2,"00:17:49,902","00:17:53,905"
7999,"Oh wow, you didn’t even try to unhook my bra!",3.310976028442383,3.301205635070801,3.43084979057312,3.144780158996582,3.155158519744873,3.1048009395599365,2.014925479888916,3.2566559314727783,4.066508769989014,3.4123246669769287,3.2298429012298584,3.3644118309020996,3.269019603729248,4.177270412445068,1.8654329776763916,3.8291168212890625,2.737229585647583,1.9727240800857544,3.812455415725708,2.655653238296509,3.302615165710449,Rachel,surprise,positive,806,10,8,2,"00:17:56,575","00:18:00,119"
8000,So are you ever gonna tell whoever it is?,2.8848140239715576,3.415574550628662,3.752922534942627,3.0114405155181885,3.291165828704834,3.4682536125183105,2.076611280441284,3.6527576446533203,3.4950172901153564,3.6800830364227295,3.2868638038635254,3.2677102088928223,3.3533623218536377,3.7893240451812744,2.010215997695923,3.644709587097168,2.6412692070007324,1.7490519285202026,3.9758763313293457,2.7542002201080322,3.5362982749938965,Monica,neutral,neutral,806,11,8,2,"00:18:02,498","00:18:05,166"
8001,"No, I will. I’m just not up for it tonight.",1.894864797592163,3.90028977394104,4.451527118682861,1.8757301568984985,3.7913663387298584,2.645134925842285,2.0166969299316406,4.164724826812744,1.5070409774780273,3.793971538543701,2.460775136947632,2.4557058811187744,3.811464548110962,2.064857006072998,2.1951682567596436,3.42063045501709,2.4065988063812256,1.3311619758605957,3.10813307762146,2.9445838928222656,2.94132137298584,Rachel,neutral,neutral,806,12,8,2,"00:18:05,334","00:18:08,086"
8002,"Hey Rach listen, no matter what this guy says I want you to know you’re not gonna be alone in this.",3.488306999206543,2.986478328704834,3.2749853134155273,2.3986716270446777,3.947887420654297,3.622685194015503,2.4736080169677734,2.9029111862182617,3.8246395587921143,3.4041008949279785,2.6780378818511963,3.516714572906494,2.8005974292755127,4.053199768066406,2.4860150814056396,3.324134111404419,3.158900737762451,2.1275930404663086,4.156269550323486,3.1147959232330322,3.8420631885528564,Joey,joy,positive,806,13,8,2,"00:18:08,253","00:18:12,131"
8003,I’m not?,3.1437063217163086,3.3693716526031494,3.6668944358825684,1.9351699352264404,4.302989959716797,3.4572713375091553,2.3999550342559814,3.6751279830932617,2.8955938816070557,3.521007776260376,2.410398483276367,3.2973287105560303,3.231264114379883,3.2157950401306152,2.355238676071167,3.379912853240967,3.242284059524536,2.0186502933502197,3.865790605545044,3.4762356281280518,3.677161693572998,Rachel,surprise,negative,806,14,8,2,"00:18:12,382","00:18:13,716"
8004,Listen I uh…  It’s a scary world out there especially if you’re a single mom.,3.185389280319214,3.234825372695923,3.66703462600708,1.4063606262207031,4.796076774597168,3.123305320739746,2.6092333793640137,3.129404067993164,3.009329080581665,3.4773366451263428,1.897294044494629,3.2364423274993896,2.9951303005218506,3.2487974166870117,2.6209635734558105,3.193387269973755,3.3282651901245117,2.1023471355438232,3.721766233444214,3.618924856185913,3.7090797424316406,Joey,fear,negative,806,15,8,2,"00:18:14,009","00:18:22,683"
8005,"Y’know, I always felt like you and I have this-this special bond.",2.810500383377075,3.236604690551758,3.458993434906006,4.689369201660156,1.5180801153182983,3.3120267391204834,1.9267284870147705,3.3902697563171387,3.731907367706299,3.3826541900634766,4.2194437980651855,3.0822560787200928,3.196849822998047,3.946861505508423,1.79794180393219,3.9096391201019287,1.4651877880096436,1.228169322013855,3.891853094100952,1.4673845767974854,2.9309422969818115,Joey,neutral,neutral,806,16,8,2,"00:18:24,103","00:18:28,064"
8007,"So,  Rachel Green will you marry me?",3.10774564743042,2.7686150074005127,3.3198330402374268,4.020834922790527,2.3372745513916016,3.8895018100738525,2.1623921394348145,3.6342196464538574,3.411299467086792,3.4583818912506104,3.9218475818634033,3.444873094558716,3.1901631355285645,3.8649203777313232,2.012179136276245,3.800107479095459,1.910672903060913,1.4147909879684448,4.23856782913208,2.025803327560425,3.410932779312134,Joey,joy,positive,806,17,8,2,"00:18:29,608","00:18:32,110"
8008,Thank you.,3.007133722305298,3.271225929260254,3.7069830894470215,3.274634599685669,3.2330808639526367,3.570282459259033,2.3049092292785645,3.342611789703369,3.3444080352783203,3.6603927612304688,3.4371063709259033,3.3556718826293945,3.1471641063690186,3.8061342239379883,2.359034538269043,3.593920946121216,2.4983532428741455,1.6527155637741089,4.197508335113525,2.521427869796753,3.608928680419922,Rachel,neutral,neutral,807,0,7,18,"00:14:11,058","00:14:14,185"
8009,If I can’t have it you can’t have it!,3.0477561950683594,3.6193723678588867,3.7557382583618164,1.8413522243499756,4.370584487915039,2.8678197860717773,2.1225526332855225,3.009866237640381,3.5982823371887207,3.6090617179870605,2.244110107421875,3.1647465229034424,3.07305645942688,3.798832654953003,2.173276901245117,3.3401784896850586,3.3416268825531006,2.047437906265259,3.7190005779266357,3.314943313598633,3.4885268211364746,Joey,anger,negative,807,1,7,18,"00:14:25,281","00:14:27,991"
8010,"I can’t believe her, y’know it’s just—it’s so typical.",3.294372081756592,3.5393054485321045,3.597255229949951,2.0747036933898926,4.038431644439697,2.735112428665161,2.2417283058166504,2.6204745769500732,4.128707408905029,3.409547805786133,2.3111424446105957,3.059192180633545,2.819182872772217,4.10385799407959,2.3276472091674805,3.4500720500946045,3.3262879848480225,2.349785566329956,3.5715904235839844,3.22998309135437,3.3005545139312744,Monica,disgust,negative,808,0,7,1,"00:14:56,854","00:14:59,314"
8011,"Now Monica, I know you’re upset, but don’t forget.",3.2409627437591553,3.342345952987671,3.5992584228515625,2.043771743774414,4.164842128753662,3.232696056365967,2.0719146728515625,3.073768138885498,3.7804830074310303,3.5401840209960938,2.396894693374634,3.245981216430664,2.9907329082489014,3.9540457725524902,2.1401095390319824,3.3242995738983154,3.4375171661376953,2.212794303894043,3.8200933933258057,3.2680654525756836,3.629303216934204,Chandler,neutral,neutral,808,1,7,1,"00:14:59,565","00:15:03,860"
8012,"There is going to be a wedding, you are going to throw the bouquet, and",2.7812869548797607,3.250887393951416,3.488802909851074,4.290943145751953,1.8362157344818115,3.1347289085388184,1.8457331657409668,3.142916440963745,4.053643226623535,3.561297655105591,3.975064992904663,3.1102709770202637,3.096144199371338,4.281282901763916,1.8372989892959595,3.8811397552490234,1.6915240287780762,1.387186884880066,3.89381742477417,1.6689728498458862,2.915712833404541,Chandler,neutral,neutral,808,2,7,1,"00:14:59,565","00:15:08,156"
8013,Paris?,3.1445720195770264,3.3945348262786865,3.598928689956665,3.030282735824585,3.413555145263672,3.1746022701263428,2.419180154800415,2.815779209136963,3.91640567779541,3.606865406036377,3.1017465591430664,3.259399890899658,2.9276726245880127,4.209885597229004,2.3974626064300537,3.615004062652588,2.769073963165283,1.9737367630004883,3.937408685684204,2.693915367126465,3.430734634399414,Monica,neutral,neutral,808,3,7,1,"00:15:08,407","00:15:11,826"
8014,We will take a moonlit walk on the Rue de la .,1.8040295839309692,3.9566617012023926,4.234412670135498,4.303779602050781,1.54195237159729,2.2437005043029785,1.5698204040527344,3.9608969688415527,2.5868310928344727,3.6992969512939453,4.068476676940918,2.504941463470459,3.7703700065612793,2.899350166320801,1.808034896850586,3.9521806240081787,1.1182347536087036,1.0143502950668335,3.323002576828003,1.3698989152908325,2.32861590385437,Chandler,neutral,neutral,808,4,7,1,"00:15:12,036","00:15:16,664"
8015,Keep talking.,3.061098098754883,3.294752836227417,3.6612579822540283,2.7264485359191895,3.759392499923706,3.4915318489074707,2.240696668624878,2.9688727855682373,3.6420722007751465,3.702883720397949,2.8652262687683105,3.285524845123291,2.939563512802124,3.972208261489868,2.3857243061065674,3.436269998550415,2.910823345184326,1.9784672260284424,4.0778279304504395,2.8390636444091797,3.6934092044830322,Monica,neutral,neutral,808,5,7,1,"00:15:19,919","00:15:21,002"
8016,"Then we will sprinkle rose pedals on the bed and make love. Not just because it’s romantic, but because I can!",2.3710222244262695,3.7104735374450684,3.7540197372436523,4.773243427276611,1.217532753944397,2.5724265575408936,1.6823819875717163,3.5593247413635254,3.3803770542144775,3.470867156982422,4.2923736572265625,2.81697940826416,3.506077527999878,3.561769723892212,1.6813591718673706,4.015312194824219,1.1725857257843018,1.0882973670959473,3.498357057571411,1.259216547012329,2.44791316986084,Chandler,joy,positive,808,6,7,1,"00:15:21,211","00:15:29,135"
8017,I love you!,2.6886298656463623,3.279534339904785,3.901198148727417,3.6767642498016357,2.709615707397461,3.605947494506836,2.1586997509002686,3.839231252670288,2.9843802452087402,3.7045364379882812,3.7092018127441406,3.284055233001709,3.4563238620758057,3.452812433242798,2.1522486209869385,3.750760793685913,2.0473766326904297,1.3721766471862793,4.133530616760254,2.2231998443603516,3.439282178878784,Monica,joy,positive,808,7,7,1,"00:15:30,721","00:15:31,971"
8018,Yes!,2.8321468830108643,3.1648001670837402,3.6729116439819336,3.8999667167663574,2.4599783420562744,3.6497914791107178,2.2226791381835938,3.6496214866638184,3.247055768966675,3.6626598834991455,3.827263116836548,3.3130106925964355,3.335216760635376,3.7543513774871826,2.178352117538452,3.7552764415740967,2.0097625255584717,1.4230469465255737,4.208657264709473,2.130751848220825,3.4670519828796387,Joey,joy,positive,809,0,6,6,"00:08:20,958","00:08:22,125"
8019,I win again!,2.689821720123291,3.069502830505371,3.6389427185058594,4.034419536590576,2.24423885345459,3.7895407676696777,1.9896985292434692,4.186285972595215,2.8004539012908936,3.6252708435058594,3.9567067623138428,3.1834068298339844,3.5281169414520264,3.2997853755950928,1.9767388105392456,3.8470396995544434,1.761483073234558,1.2928104400634766,4.159634590148926,1.9936851263046265,3.3749098777770996,Joey,joy,positive,809,1,6,6,"0:08:22,293","0:08:23,253"
8020,Ha-ha!,3.2633488178253174,3.2943191528320312,3.571115493774414,3.1763556003570557,3.279135227203369,3.3010787963867188,2.2645034790039062,3.223254919052124,3.7649312019348145,3.516117811203003,3.193734884262085,3.273808240890503,3.1014182567596436,3.995030164718628,2.2285053730010986,3.713932991027832,2.6840150356292725,1.9473081827163696,4.049065113067627,2.7569823265075684,3.4649038314819336,Joey,joy,positive,809,2,6,6,"0:08:23,253","0:08:25,839"
8021,That’s like 500 bucks you owe me!,3.472409725189209,2.687548875808716,2.793818473815918,4.556169509887695,1.5848850011825562,3.582777976989746,2.053832769393921,3.0699691772460938,4.029922962188721,3.06239652633667,4.039444446563721,3.369112253189087,2.9344258308410645,4.2253265380859375,1.8230963945388794,3.8494038581848145,1.6681677103042603,1.3758597373962402,4.0297532081604,1.599099040031433,2.9143829345703125,Joey,joy,positive,809,3,6,6,"0:08:25,839","0:08:26,231"
8022,Whoo-ho-hoo!,2.634474515914917,3.3698368072509766,3.7342991828918457,4.370976448059082,1.8155256509780884,3.2938876152038574,2.034620523452759,3.7732455730438232,3.1690382957458496,3.6127493381500244,4.142093658447266,3.0615930557250977,3.360518217086792,3.586920976638794,2.1175270080566406,3.87744140625,1.5151386260986328,1.1929693222045898,4.031269550323486,1.6965422630310059,3.0573973655700684,Joey,joy,positive,809,4,6,6,"0:08:26,231","0:08:26,373"
8023,$500 that is a loooot of electricity!,2.8718299865722656,3.444732189178467,3.7030019760131836,3.760688304901123,2.5453028678894043,3.289618968963623,2.3106155395507812,3.533320903778076,3.376033067703247,3.685197591781616,3.7535672187805176,3.1865320205688477,3.3132307529449463,3.76753568649292,2.3500070571899414,3.812559127807617,2.0655856132507324,1.480251431465149,4.0064263343811035,2.256279706954956,3.3403139114379883,Joey,joy,positive,809,5,6,6,"00:08:26,756","00:08:33,178"
8024,Whoo-ho-ho!,2.4873335361480713,3.6625704765319824,3.977327823638916,4.189990043640137,1.9959313869476318,2.998476982116699,2.0707778930664062,3.7214889526367188,3.1338751316070557,3.704833984375,4.008064270019531,2.9591166973114014,3.4356536865234375,3.507603883743286,2.181297779083252,3.891749858856201,1.5831140279769897,1.2440953254699707,3.882523536682129,1.8102630376815796,2.981510877609253,Joey,joy,positive,809,6,6,6,"00:08:28,633","00:08:33,178"
8025,I gotta buy some food.,2.1125497817993164,3.6792919635772705,4.3135986328125,1.7587417364120483,4.0556769371032715,2.8493220806121826,2.1866307258605957,4.228857517242432,1.3946930170059204,3.7055346965789795,2.37207293510437,2.6515583992004395,3.7576212882995605,1.9074316024780273,2.238513231277466,3.316848039627075,2.4892311096191406,1.3838399648666382,3.162733793258667,3.2213945388793945,3.1812474727630615,Joey,neutral,neutral,809,7,6,6,"00:08:33,346","00:08:35,680"
8026,"Okay, give me a chance to win my money back. Okay? Sudden death, one goal, $1,000.",4.257288455963135,2.111955404281616,2.4525883197784424,2.436954975128174,3.938109874725342,3.8582658767700195,3.5039045810699463,2.2200050354003906,3.245836019515991,2.8784193992614746,2.4047048091888428,3.899024724960327,2.135380983352661,3.600679397583008,3.4393885135650635,3.0185706615448,2.5362560749053955,1.7871437072753906,4.371344566345215,3.0306155681610107,3.9195556640625,Chandler,neutral,neutral,809,8,6,6,"00:08:35,848","00:08:41,728"
8027,You serious?,3.494196653366089,3.195714235305786,3.1592347621917725,1.9321292638778687,4.093450546264648,2.775047540664673,2.08367657661438,2.109626293182373,4.397549629211426,3.21865177154541,2.07781982421875,3.0816664695739746,2.4312069416046143,4.419225215911865,2.236590623855591,3.3829808235168457,3.729644775390625,2.7355337142944336,3.659367799758911,3.128167152404785,3.2572996616363525,Joey,surprise,positive,809,9,6,6,"0:08:42,313","0:08:42,905"
8028,Oh yes!,2.916116952896118,3.4189438819885254,3.7072930335998535,3.7065937519073486,2.664693832397461,3.3562536239624023,2.1872386932373047,3.2491672039031982,3.660583257675171,3.711805820465088,3.6426613330841064,3.1929566860198975,3.1879982948303223,4.065995693206787,2.1963610649108887,3.767373561859131,2.2131917476654053,1.6301772594451904,4.029877185821533,2.2284257411956787,3.3804116249084473,Chandler,anger,negative,809,10,6,6,"0:08:42,905","0:08:43,829"
8029,"Okay, get ready to owe me!",2.459589719772339,3.48085618019104,3.961155891418457,3.507147789001465,2.728745937347412,3.424182653427124,2.006110906600952,4.097410202026367,2.8566181659698486,3.789888381958008,3.6427109241485596,3.055736541748047,3.7286622524261475,3.3364932537078857,2.0196664333343506,3.8120689392089844,2.0756938457489014,1.3505287170410156,3.9844720363616943,2.2867214679718018,3.296321153640747,Joey,joy,positive,809,11,6,6,"00:08:44,315","00:08:47,484"
8030,Okay.,3.0960805416107178,3.352083206176758,3.70230770111084,2.757962942123413,3.7484524250030518,3.5003206729888916,2.3668055534362793,3.175466537475586,3.440899610519409,3.7225241661071777,2.922781467437744,3.302438259124756,2.9776978492736816,3.843254804611206,2.490079164505005,3.475057601928711,2.864987850189209,1.887105941772461,4.152709007263184,2.870107412338257,3.7004668712615967,Chandler,neutral,neutral,809,12,6,6,"00:08:45,608","00:08:47,484"
8031,"Okay, here we go. Ready?",2.5336811542510986,3.408642053604126,3.974449634552002,3.1135950088500977,3.2794718742370605,3.5514607429504395,2.076045036315918,3.9395384788513184,2.739219903945923,3.898939609527588,3.399094343185425,3.1476361751556396,3.3657217025756836,3.3163318634033203,2.2676403522491455,3.6469454765319824,2.3197648525238037,1.5064079761505127,4.098707675933838,2.516883134841919,3.6166012287139893,Joey,neutral,neutral,809,13,6,6,"00:08:47,652","00:08:48,944"
8032,No! No! No! No——one can beat me.,3.0885472297668457,3.3933358192443848,3.7612335681915283,2.2067291736602783,4.137219429016113,3.415971279144287,2.363443613052368,3.6133975982666016,3.0328803062438965,3.652398109436035,2.6593191623687744,3.295041084289551,3.3383259773254395,3.4128711223602295,2.353890895843506,3.4812068939208984,2.98034405708313,1.8490954637527466,3.864908218383789,3.2798821926116943,3.7003066539764404,Chandler,anger,negative,809,14,6,6,"00:09:13,761","00:09:18,974"
8033,"See? Now, that’s why only the little fake men are supposed to do all the kicking.",3.3391008377075195,3.3751068115234375,3.3295302391052246,2.06886625289917,4.1502766609191895,2.697896957397461,2.135010004043579,2.1362533569335938,4.3666863441467285,3.3822238445281982,2.1773931980133057,3.081862211227417,2.5141632556915283,4.358224868774414,2.2399680614471436,3.3855960369110107,3.502882719039917,2.516899347305298,3.6303598880767822,3.1790642738342285,3.3583245277404785,Chandler,fear,negative,809,15,6,6,"00:09:22,812","00:09:26,565"
8034,Who is that?!,3.909675121307373,2.8422069549560547,2.718999147415161,1.7576926946640015,4.087498664855957,2.491079092025757,2.282405376434326,1.4727400541305542,4.740008354187012,2.7520413398742676,1.905440330505371,3.2787814140319824,2.1602838039398193,4.543020248413086,2.3455159664154053,3.135967969894409,3.741802215576172,2.8795738220214844,3.5872130393981934,3.0615336894989014,3.199061393737793,Monica,surprise,negative,810,0,7,9,"00:06:20,922","00:06:22,047"
