sp_id,rp_id,seeker_post,seeker_post_suddenness,seeker_post_familiarity,seeker_post_predict_event,seeker_post_pleasantness,seeker_post_unpleasantness,seeker_post_goal_relevance,seeker_post_chance_responsblt,seeker_post_self_responsblt,seeker_post_other_responsblt,seeker_post_predict_conseq,seeker_post_goal_support,seeker_post_urgency,seeker_post_self_control,seeker_post_other_control,seeker_post_chance_control,seeker_post_accept_conseq,seeker_post_standards,seeker_post_social_norms,seeker_post_attention,seeker_post_not_consider,seeker_post_effort,response_post,response_post_suddenness,response_post_familiarity,response_post_predict_event,response_post_pleasantness,response_post_unpleasantness,response_post_goal_relevance,response_post_chance_responsblt,response_post_self_responsblt,response_post_other_responsblt,response_post_predict_conseq,response_post_goal_support,response_post_urgency,response_post_self_control,response_post_other_control,response_post_chance_control,response_post_accept_conseq,response_post_standards,response_post_social_norms,response_post_attention,response_post_not_consider,response_post_effort,level,rationales
93makg,e6se7v7,How do you guys keep going when it feels like you're 6 feet below rock bottom.. Edit: no thanks for the help guys,3.624859571456909,2.7256886959075928,3.191340684890747,1.827365756034851,4.454417705535889,3.721567392349243,3.1805455684661865,3.0883989334106445,2.6015751361846924,3.2781059741973877,2.2977025508880615,3.6876766681671143,2.749361753463745,2.9954416751861572,3.1686253547668457,3.075803279876709,2.8775453567504883,1.74277663230896,4.058843612670898,3.4999728202819824,3.9067606925964355,"Sorry this is over a month old but I do hope you are feeling better. The thing about bottom is, there is only one other place to go. Talking things out with someone often puts things into perspective but even the act of just getting things off your chest usually helps. Let me know if you want to chat, I will listen.",2.8445146083831787,3.270796537399292,3.844655752182007,2.9810285568237305,3.4170498847961426,3.8057892322540283,2.4628946781158447,3.877023458480835,2.6540989875793457,3.687246561050415,3.2547554969787598,3.3023509979248047,3.3556430339813232,3.1286489963531494,2.54586124420166,3.55057954788208,2.328303813934326,1.5153926610946655,4.107009410858154,2.777435779571533,3.745720863342285,1,"Let me know if you want to chat, I will listen.|I do hope you are feeling better|"
6200rk,dfil78h,I don't even know anymore.. Feels like I'm faking all this bullshit for attention from people. Even writing this makes me feel like shit. I just have to let it out.,2.8241817951202393,3.065675735473633,3.6696557998657227,1.3405108451843262,4.527518272399902,3.6212446689605713,2.299769163131714,4.25090217590332,1.7679311037063599,3.4039833545684814,2.0378971099853516,3.1010303497314453,3.425222635269165,2.1388306617736816,2.2028005123138428,3.0741236209869385,3.0925633907318115,1.7099303007125854,3.587770938873291,3.7207674980163574,3.713609218597412,"Just let it out then, that's what this is place is for. Hugs, hope things become better for you soon! :)",2.638117551803589,3.548736810684204,4.103567123413086,3.0774216651916504,3.277446746826172,3.585935592651367,2.338618278503418,3.898099422454834,2.5915677547454834,3.74623966217041,3.3162591457366943,3.082598924636841,3.4086577892303467,3.0801072120666504,2.4963200092315674,3.585744857788086,2.221959114074707,1.4572458267211914,3.9629077911376953,2.655440092086792,3.4967222213745117,2,"Hugs, hope things become better for you soon!|"
5ziak3,deyb83s,Hit 20 today and at my all time low. Hopefully I don't go any lower,2.720249891281128,2.8559868335723877,3.6003787517547607,2.1006088256835938,3.871584415435791,3.8710858821868896,2.575167655944824,4.334399223327637,1.3282705545425415,3.3816757202148438,2.4831643104553223,3.2550742626190186,3.428044080734253,1.9281206130981445,2.5863380432128906,3.2911264896392822,2.4461302757263184,1.3628209829330444,3.781198740005493,3.354421377182007,3.7771167755126953,Once you are at the bottom you can only go up. Hope things get better for you :),2.959109306335449,3.240612745285034,3.760239601135254,2.3132545948028564,4.068949222564697,3.8127005100250244,2.594251871109009,3.6972885131835938,2.467949151992798,3.673764944076538,2.738654613494873,3.287522077560425,3.0656187534332275,2.9812705516815186,2.809788227081299,3.3129162788391113,2.6681149005889893,1.626189947128296,4.002474784851074,3.2701666355133057,3.8440985679626465,1,Hope things get better for you|
69tbra,dh9nh8k,Help. I'm going to kill myself tomorrow,3.626953601837158,2.313868522644043,2.852895498275757,1.1941912174224854,4.803040504455566,3.795459747314453,3.056626796722412,3.5414421558380127,1.8972753286361694,2.985059976577759,1.769232153892517,3.6661930084228516,2.792336940765381,2.280639410018921,2.8642661571502686,2.7981762886047363,3.0187246799468994,1.821720004081726,3.8796908855438232,3.8067498207092285,3.919112205505371,What is going on? How long have you been thinking about this? Maybe we should talk about it first and think through some stuff...,2.9155728816986084,3.721306085586548,3.9411604404449463,2.1320126056671143,4.011702060699463,3.087411642074585,2.116217613220215,3.528059482574463,3.224555253982544,3.678666114807129,2.5923612117767334,3.0741355419158936,3.3261032104492188,3.506108283996582,2.1808507442474365,3.5128958225250244,3.1419215202331543,1.957137107849121,3.6659085750579834,3.172008752822876,3.362726926803589,1,Maybe we should talk about it first and think through some stuff.|
auu7tn,ehb5z1j,Fuck this stupid fucking life. Why does everything turn to shit? Why does it *always* get worse and worse and worse.,3.237178325653076,3.165464162826538,3.5843758583068848,1.3153339624404907,4.819788455963135,3.358410596847534,2.637924909591675,3.2983922958374023,2.6118955612182617,3.4760360717773438,1.9353530406951904,3.253821849822998,2.956470012664795,2.9463229179382324,2.6948344707489014,3.0615360736846924,3.3124499320983887,1.9335967302322388,3.734498977661133,3.791055679321289,3.790235996246338,I wish I could f*** it instead of the other way around for,3.071155309677124,3.321598768234253,3.6404080390930176,1.389481544494629,4.666879653930664,3.1693806648254395,2.1475865840911865,3.6109328269958496,2.9548933506011963,3.507082462310791,1.983089566230774,3.1088953018188477,3.237409830093384,3.145432710647583,2.077732563018799,3.197646379470825,3.588242530822754,2.1925041675567627,3.5788159370422363,3.7056429386138916,3.629580020904541,0,
6i02mn,dj2kfup,"I managed to even fail this.. I attempted suicide on the 15th, and failed. After waking up it was soul-crushing and made me feel even worse. How do some people feel better if they fail? I'm sorry, just don't have anyone else to say this to.",3.2698047161102295,2.3279285430908203,2.957491397857666,1.086537480354309,4.6481218338012695,3.852112293243408,2.7688424587249756,4.0119099617004395,1.4656226634979248,2.9757542610168457,1.7558454275131226,3.4476518630981445,2.9644901752471924,1.9217950105667114,2.497936964035034,2.7967841625213623,3.010161876678467,1.6917394399642944,3.8010847568511963,3.852997303009033,3.9008941650390625,"I find that how you view failure is tied to your expectations quite heavily. Or also the pressure of feeling others' expectations of you on your shoulders. I still haven't worked things out that I'm able to effectively handle failure myself, but mainly people can feel better when they fail, because they recognise it as a learning experience, or it is an inevitable part of the process. Now this may sound obvious, but when in the moment, it is very easy to forget this and lose sight of progress after the failure. Failure can appear in many forms. My expectation of a 'good outcome', instead was a horrible mistake... Or was it? I'm sorry to hear you feeling even worse after your suicide attempt. Just know that I believe you are alive, and fighting, and you will come out of this stronger.",3.5089776515960693,2.624711275100708,3.0906035900115967,1.4988008737564087,4.65050745010376,3.8852450847625732,2.74143385887146,3.5564920902252197,2.4933807849884033,3.1937103271484375,2.0539042949676514,3.6278252601623535,2.884098768234253,2.849466562271118,2.6760852336883545,3.043137550354004,3.204617500305176,1.971616506576538,4.115476131439209,3.665499448776245,4.053697109222412,2,I'm sorry to hear you feeling even worse after your suicide attempt.|
5t2a3a,ddjtgkq,Hey. I'm trying to find people to add on either PS4 or Xbox one I know this is a deppresion group and this is related to how my deppresion affects me I'd like to find decent friends on there for those who have it I'm happy to explain if Need be,3.311380624771118,3.0950849056243896,3.4281249046325684,2.8278520107269287,3.6181282997131348,3.7468836307525635,2.549175500869751,3.488449811935425,3.3246207237243652,3.4982447624206543,3.0420029163360596,3.507567882537842,3.221064805984497,3.7245728969573975,2.389528274536133,3.506230354309082,2.729701042175293,1.7556434869766235,4.071312427520752,2.908447265625,3.7545692920684814,"Sorry man, PC masterrace here. Hope you'll spruce up your friend list nicely.",2.5625734329223633,3.770297050476074,4.1933135986328125,2.3255228996276855,3.867204189300537,3.076171636581421,2.202174663543701,3.8244211673736572,2.674551010131836,3.8090133666992188,2.745753288269043,2.948228359222412,3.534181594848633,3.117429256439209,2.2506442070007324,3.5829153060913086,2.7143771648406982,1.65291166305542,3.5047643184661865,3.0342979431152344,3.341423511505127,2,Sorry man|
84hok1,dvpmwa2,Re-homed one of my dogs today. All I want to do is bring him home.,3.047253370285034,2.776233673095703,3.4061667919158936,3.8378331661224365,2.499094247817993,3.9487223625183105,2.461880922317505,3.6402082443237305,3.1088602542877197,3.5184860229492188,3.780024290084839,3.4429869651794434,3.2177624702453613,3.6006455421447754,2.413729429244995,3.731462240219116,1.7937617301940918,1.2307803630828857,4.2427592277526855,2.2000434398651123,3.6657114028930664,Why? Thats evil and selfish.,3.2439773082733154,3.223421335220337,3.396831512451172,1.4861884117126465,4.498292446136475,2.9565868377685547,1.9689334630966187,2.7579877376556396,3.811699628829956,3.3624465465545654,2.02150297164917,3.099454402923584,2.8374264240264893,3.9025957584381104,2.010457992553711,3.1954286098480225,3.8640778064727783,2.659619092941284,3.7107181549072266,3.499803304672241,3.6609134674072266,0,
4d9juf,d1p0zjs,"do you channel your depression into mediums of expression?. for me, i draw. i draw mostly cartoony, happy stuff, which i guess is kind of weird since im not happy at all, but thats what i do how do you express yourself?",2.1391732692718506,3.6092402935028076,4.176438331604004,3.558943748474121,2.561774730682373,3.345548391342163,1.8901379108428955,4.560841083526611,2.163045644760132,3.7285492420196533,3.6579744815826416,2.862837553024292,3.878507614135742,2.643198251724243,1.931287169456482,3.76888108253479,1.8152865171432495,1.275278091430664,3.8242108821868896,2.2075142860412598,3.1727685928344727,I'm jealous of you artists.. I play guitar and I've gotten to the point where I can usually play how I feel but it makes me feel worse normally...the same sad chords and melodies. Do you have any art you'd like to share? I'd love to see some,2.5258519649505615,3.8025615215301514,4.182775020599365,2.625871181488037,3.636434316635132,3.0360424518585205,2.155339479446411,3.9861342906951904,2.6548562049865723,3.806351661682129,2.951622486114502,2.8691375255584717,3.6004693508148193,2.9972116947174072,2.251305341720581,3.676936149597168,2.539736032485962,1.6252713203430176,3.588027238845825,2.877039670944214,3.262284278869629,0,
9bssc7,e55fd7n,Did someone recover fully of depression ?. Wtf is this shit ! too many people are affected,4.294816970825195,2.0717861652374268,2.2953479290008545,1.6094985008239746,4.517515659332275,3.500690460205078,3.3540847301483154,1.6933501958847046,3.4919073581695557,2.6755800247192383,1.7902058362960815,3.8930230140686035,1.8359291553497314,3.662264823913574,3.407120704650879,2.7234013080596924,3.1689393520355225,2.2376396656036377,4.267402172088623,3.3977649211883545,3.948143482208252,"You never get over depression it is a daily struggle, but it brings to mind a Bojack Horseman quote: it get a easier but you have to do it everyday. That's the hard part. I've dealt with suicidal ideation for 2 decades, you never really get rid of those thoughts. We are essentially biological computers subject to our programming. We can't delete the program we've learned of suicidal ideation, but we can learn how to combat it, but it is a battle we must be ready to confront everyday. You are blind to your weaknesses but you are equally blind to your strengths. You aren't alone. Don't take your life. You aren't an isolated dust mote among 7 billion other dust notes. You are a node in a network, and the things you do and you don't do are far more important than you think. I wish you the best, and hope you see the power you truly have.",3.33325457572937,2.7696802616119385,3.2687697410583496,1.4458472728729248,4.710018634796143,3.7452592849731445,2.8334803581237793,3.4156055450439453,2.3854763507843018,3.314310312271118,1.9507895708084106,3.4700350761413574,2.8346686363220215,2.765092134475708,2.8477299213409424,2.9998319149017334,3.192922592163086,1.9314852952957153,4.049534797668457,3.752852201461792,3.994497299194336,1,"You aren't alone. Don't take your life. You aren't an isolated dust mote among 7 billion other dust notes. You are a node in a network, and the things you do and you don't do are far more important than you think. I wish you the best, and hope you see the power you truly have.|"
59mgsz,d99udj2,does anyone else feel like they are faking their depression even though you know its real?. And when you're happy you feel guilty.. like you're cheating.,3.035663604736328,3.1591806411743164,3.6609444618225098,1.3492053747177124,4.721338272094727,3.3965959548950195,2.478792905807495,3.8489491939544678,2.1823835372924805,3.433736562728882,1.9190154075622559,3.1940135955810547,3.2216506004333496,2.5182251930236816,2.441802501678467,3.0925581455230713,3.297464609146118,1.876283049583435,3.6539528369903564,3.7883107662200928,3.6492950916290283,"I do. *Kind of.* Let's not mix clynical depression and negative emotions together, they are totally different things. I realize that I'm stuck with the first type. I'm seeing the therapist, taking the medication and blah-blah-blah. Moreover, I can't say that I'm often in the teary mood. It usually feels like I'm tired of e v e r y t h i n g. However, sometimes it's bigger than me. Sometimes I want, no, there's a **NEED** for me to feel miserable. I want people to turn back on me, so I could only feel worse. That's why sometimes I fake the feelings and try to provoke others. I'm lost, *ha haha ha*",2.9826972484588623,3.082761764526367,3.5845882892608643,1.397596001625061,4.67411470413208,3.5795865058898926,2.513908624649048,3.8633971214294434,2.134925127029419,3.4220547676086426,1.970407247543335,3.2203876972198486,3.2122457027435303,2.4962515830993652,2.4581992626190186,3.083425760269165,3.225159168243408,1.871913194656372,3.780796766281128,3.759171485900879,3.8302738666534424,0,
6u6fia,dlqbm1p,I just really really want to die. I see no point anymore all people do is bother me,3.1221249103546143,3.2587122917175293,3.661478042602539,1.3167113065719604,4.715764999389648,3.2400643825531006,2.4881441593170166,3.7167789936065674,2.329801321029663,3.436732769012451,1.9504501819610596,3.1346349716186523,3.197998523712158,2.6534547805786133,2.4797675609588623,3.1597726345062256,3.2607057094573975,1.8933496475219727,3.6025731563568115,3.741995096206665,3.651663303375244,in what way do people bother you. Like they personally go out of their way or you mean like everyone including random people annoy you?,3.2989933490753174,3.4772746562957764,3.331664800643921,1.4812121391296387,4.414628028869629,2.427556037902832,1.9211689233779907,1.976927399635315,4.397977828979492,3.227449655532837,1.7662025690078735,2.9222397804260254,2.5070769786834717,4.287945747375488,2.0247066020965576,3.1697025299072266,3.86859393119812,2.7338409423828125,3.3535914421081543,3.2979471683502197,3.180638074874878,0,
82fqrl,e2la1nw,My family makes my depression so much worse and I'll never be able to move out. I have tried and tried to treat this depression and nothing works. What else is there for me other than suicide?. Why can't someone just give me an honest answer.,3.3754043579101562,2.6732447147369385,3.1501927375793457,1.1481480598449707,4.919247627258301,3.7597177028656006,2.6798505783081055,3.395406484603882,2.4023008346557617,3.2308459281921387,1.7282016277313232,3.406851291656494,2.820392370223999,2.7720870971679688,2.6098999977111816,2.8319284915924072,3.427995204925537,1.9302928447723389,3.9276022911071777,3.878617525100708,4.025331020355225,"You say you'll never be able to move out . . . sure you will! would you be moving to a new city or some where farther away? obviously, to move out, you will need a good paying job and money for an apt (by your self or with roommates.) tell your family that you are moving out on X date, if you are over 18, they can't really do anything about it. tell the police that you are moving away and your family is triggering your depression. they might try to file a missing person report if they notice that you go missing out of no where. suicide, I don't think, is ever the answer.",3.5874431133270264,2.7957894802093506,3.115227699279785,1.4795618057250977,4.7780256271362305,3.6043150424957275,2.5372281074523926,3.137148857116699,3.232546091079712,3.275690793991089,1.9243767261505127,3.524752616882324,2.8142383098602295,3.431880474090576,2.4561824798583984,3.034348249435425,3.52252197265625,2.226555585861206,3.9716689586639404,3.6627004146575928,3.9658868312835693,0,
57k6t0,d8ssjnr,Went to the counciling center for the first time today and.... It was worth it. Today was my first experience with counciling and it made me feel much better. Anyone here who has the means to do so and has not please do this. It's worth the effort.,2.630939245223999,3.0236446857452393,3.694502353668213,3.7977681159973145,2.4933698177337646,3.8628978729248047,2.009478807449341,4.232525825500488,2.6384496688842773,3.6677491664886475,3.8419790267944336,3.261521577835083,3.590287208557129,3.2578372955322266,2.0803818702697754,3.7792506217956543,1.8282084465026855,1.2980730533599854,4.218596458435059,2.1730849742889404,3.5097625255584717,"I'm glad it worked for you. I've been going for a few weeks and so far it hasnt helped, so good that it helps some people",3.144909381866455,3.0358529090881348,3.4585490226745605,3.36959171295166,3.022055149078369,3.913823127746582,2.63358998298645,3.6032443046569824,3.056161880493164,3.520756721496582,3.4850826263427734,3.4783034324645996,3.1616408824920654,3.5447216033935547,2.6099612712860107,3.6434333324432373,2.2042953968048096,1.4879555702209473,4.2797417640686035,2.5864479541778564,3.7253286838531494,2,I'm glad it worked for you|
633agy,dfr4fpq,I think I'm done now. I've stopped caring. I can't tell my parents to help me. I can't get help for my social anxiety and depression. It's all hopeless. I'm done. All I have to do now is get enough courage to take my life and then cease to exist.,3.2060587406158447,2.555647134780884,3.1633152961730957,1.2461744546890259,4.750777721405029,3.8562393188476562,2.6498942375183105,3.8037867546081543,1.899507761001587,3.2121894359588623,1.8315201997756958,3.3452470302581787,2.987689256668091,2.3177688121795654,2.515589475631714,2.9012060165405273,3.188403367996216,1.8286281824111938,3.878445863723755,3.837381362915039,3.9484524726867676,Why can't you ask your parents for help?,3.3211288452148438,3.2429518699645996,3.4153389930725098,1.4733080863952637,4.667377471923828,3.2762417793273926,2.2088396549224854,2.8635051250457764,3.5911965370178223,3.4683518409729004,1.935965895652771,3.268463373184204,2.7934443950653076,3.7308597564697266,2.2739105224609375,3.116673707962036,3.6527862548828125,2.234574317932129,3.7888424396514893,3.58331298828125,3.7223939895629883,0,
an0wtq,efpwns7,I cry myself to sleep every night.. I just want it to end. It's too much,2.9824435710906982,3.0085976123809814,3.5774576663970947,1.1944599151611328,4.7595977783203125,3.48679256439209,2.7212114334106445,3.833141326904297,1.7422486543655396,3.3377835750579834,1.9192945957183838,3.21091365814209,3.1074416637420654,2.2245991230010986,2.7325732707977295,2.9708714485168457,3.019193410873413,1.6401793956756592,3.682330846786499,3.8151094913482666,3.7951745986938477,"Don't worry friend, rant all you want if it helps. I'm here for you.",2.332414388656616,3.702756643295288,4.267575740814209,3.119225025177002,3.144721269607544,3.4275922775268555,2.078737497329712,4.103524208068848,2.4941394329071045,3.8566670417785645,3.3485889434814453,2.9296011924743652,3.5859639644622803,2.9665563106536865,2.2518467903137207,3.6444032192230225,2.191157341003418,1.434084177017212,3.833538293838501,2.517463445663452,3.3669657707214355,1,"Don't worry friend, rant all you want if it helps|I'm here for you.|"
7rvaaz,dszwd0k,I just want to not want to kill myself for one day. Is that too much to ask?,2.6096909046173096,3.341776132583618,3.913200855255127,1.5806134939193726,4.348548412322998,3.2681691646575928,2.3447422981262207,4.13611364364624,1.7274583578109741,3.611265182495117,2.2000465393066406,2.9628190994262695,3.5141499042510986,2.1881604194641113,2.367199420928955,3.290677070617676,2.8882274627685547,1.5793044567108154,3.51839280128479,3.538621187210083,3.511213779449463,"Like when are waiting in line and waiting, waiting.....when is my turn.",2.3883426189422607,4.059515953063965,4.245033264160156,1.8536053895950317,4.159252166748047,2.320122480392456,2.328401565551758,3.237816572189331,2.6776678562164307,3.769712209701538,2.276024580001831,2.6839070320129395,3.255431652069092,3.0577526092529297,2.5280869007110596,3.403932571411133,2.6673319339752197,1.6006091833114624,3.2031078338623047,3.148883819580078,3.058220148086548,0,
7b8mqf,dpg2hyn,"I actually felt happy. This may seem dumb but I actually felt happy today. I got high from weed, and it makes me happy. I'm always told that its bad but it made me happy for once",2.4381015300750732,3.2161614894866943,3.7318782806396484,4.239648818969727,1.8356552124023438,3.422557830810547,1.93659508228302,4.458499908447266,2.321772336959839,3.475956916809082,4.044299125671387,3.013918876647949,3.8041629791259766,2.827009677886963,1.8437327146530151,3.987682342529297,1.4051122665405273,1.0933176279067993,3.9164271354675293,1.833701252937317,3.0458762645721436,"Yess I feel you, and I guess being depressed is bad for you as well so you're just trading one bad thing for another, except this one makes you happy. So yeah basically why I do it",2.408453941345215,3.69073748588562,4.185898780822754,2.12753963470459,3.9375197887420654,3.1931777000427246,2.2076327800750732,4.155274868011475,2.1491026878356934,3.776106357574463,2.656428575515747,2.9055733680725098,3.629791259765625,2.632737874984741,2.2760493755340576,3.4258971214294434,2.654864549636841,1.6282926797866821,3.5056064128875732,3.204782247543335,3.3922581672668457,1,Yess I feel you|
8yyy5e,e2ez49h,There are many beautiful things in life worth living for. Sucks that I'm too depressed to enjoy them though.,2.7507688999176025,3.40387225151062,4.016885280609131,1.9466068744659424,4.237695217132568,3.4035868644714355,2.493054151535034,3.903163433074951,2.1601972579956055,3.686842203140259,2.434709310531616,3.111006498336792,3.3248324394226074,2.6123738288879395,2.611231565475464,3.3127036094665527,2.780674934387207,1.6189321279525757,3.713428258895874,3.4715187549591064,3.5944366455078125,"This is so true but sometimes when in the funk of depression, it just feels like those beautiful things/moments in life are so far fetched. Feels like the pain go away",2.834487199783325,3.435966730117798,3.92478346824646,2.4180352687835693,3.91192364692688,3.4054245948791504,2.6663119792938232,3.945344924926758,2.3007705211639404,3.6599326133728027,2.8143086433410645,3.2429611682891846,3.4179766178131104,2.730215311050415,2.645258665084839,3.41732120513916,2.5113515853881836,1.4889488220214844,3.8191423416137695,3.1865479946136475,3.617123603820801,0,
7q0hed,dslfjcu,I miss the warmth of affection. feeling lonely all the time. Wish that I could get a big bearhug and cry on someone's shoulder,3.037238836288452,3.6523823738098145,3.9414875507354736,2.1891846656799316,4.151737689971924,3.0595998764038086,2.634899854660034,3.4792115688323975,2.747591495513916,3.629385232925415,2.53745174407959,3.163541078567505,3.3611903190612793,3.062760591506958,2.6176464557647705,3.450875759124756,2.759049654006958,1.5941863059997559,3.537409543991089,3.222752332687378,3.4495749473571777,"It's true we live in a society where crying in public or hugging strangers are frowned upon. We've gone very far into the illusions of separation and it's going to take some time to break through these, but it's going to happen I have no doubt anymore! I'm sending you love and hugs through the wire even if it's only designed for 0 and 1, feel it!",2.8849151134490967,3.426309108734131,3.8569960594177246,2.9121973514556885,3.4954833984375,3.489414691925049,2.339931011199951,3.497616767883301,3.291755437850952,3.734952449798584,3.1105830669403076,3.278198480606079,3.22411847114563,3.63504958152771,2.461275339126587,3.5775701999664307,2.562429428100586,1.6836113929748535,4.033474445343018,2.7935373783111572,3.683527708053589,2,"I'm sending you love and hugs through the wire even if it's only designed for 0 and 1, feel it!|"
7o55wi,ds6v3ul,Everyone hates me. My head hurts with all this depression. I have no friends no one to reach out to. I hate my life.,3.056083917617798,3.172712802886963,3.5765738487243652,1.223524570465088,4.840665340423584,3.471968173980713,2.386324644088745,3.684919595718384,2.421292304992676,3.440911293029785,1.8650758266448975,3.13269305229187,3.1701202392578125,2.7290146350860596,2.30735445022583,3.060936450958252,3.401211977005005,1.9467449188232422,3.637098550796509,3.8318049907684326,3.7861886024475098,I don't hate you.  Wait. Are you responsible for the stairs that just aren't quite right? That's on my list of things that I hate.,3.308293581008911,3.406852960586548,3.6377110481262207,1.5942245721817017,4.612950325012207,2.8946993350982666,2.548191547393799,3.2320780754089355,3.102409601211548,3.4075493812561035,1.978746771812439,3.2924063205718994,3.1779911518096924,3.2643849849700928,2.4571917057037354,3.351696252822876,3.3872950077056885,2.056410551071167,3.6097404956817627,3.5727546215057373,3.462007522583008,1,I don't hate you.|
85jo3p,dvxv541,"FML stuck with degree I hate. God damn it, I am stuck with a POS computer science degree and I hate working in tech industry. Wish there is reset button in life where I can press and return back to the past and change my destiny.",3.09200119972229,2.720799207687378,3.312918186187744,1.3361895084381104,4.602229118347168,3.7975335121154785,2.476296901702881,4.070005416870117,1.984946608543396,3.295915365219116,2.0126664638519287,3.318881034851074,3.2188518047332764,2.425377130508423,2.295201301574707,3.0155224800109863,3.2049102783203125,1.7588030099868774,3.7820723056793213,3.791836738586426,3.8757097721099854,"I have a Computer Science degree and can't find work x.x. Tbh, you can go back and get a new degree it's not to late :). What would you like to do?",3.1936371326446533,2.898790121078491,3.4880571365356445,2.342524290084839,4.013095855712891,3.991285562515259,2.5198111534118652,3.9010024070739746,2.6699349880218506,3.4629054069519043,2.7172017097473145,3.4745755195617676,3.254072904586792,3.120771646499634,2.472365617752075,3.3614325523376465,2.816795587539673,1.6954976320266724,4.086294174194336,3.1971535682678223,3.889559745788574,0,
7savx4,dt3cdvs,i feel so alone. no one would care if i died,3.477870225906372,2.9666829109191895,3.3194406032562256,1.337246298789978,4.8040771484375,3.5069382190704346,2.744128704071045,3.2622828483581543,2.7606093883514404,3.350775957107544,1.9423551559448242,3.3646583557128906,2.8740227222442627,3.0201265811920166,2.699918031692505,3.0403566360473633,3.391371726989746,1.9744664430618286,3.804755687713623,3.7710161209106445,3.868155002593994,"I joined here about 5 days ago, because I feel so close to the people here. like my family in a way. I know that sounds weird, but my point. I have depression, and feel alone as well. I feel like what I say matter, and no one listens to me. I do my best in something, and all I get in return is absolute shit! It pisses me off. I feel different as well, like not in the same league as everyone else. a quiet person, and am pretty shy around girls because not sure what they think of me. I think what you need is some independence :) It will make you happy, because that way not around people. I know it seems ironic because then be even more alone, but just pay attention to anyone. Be your own boss, and think of everyone else as just empty space. Think as is it matter what they say. Be a shield. let anyone get in your way. here on Earth, be here for a reason. The reason you feel lonely is because of people. Think about it.",3.1122474670410156,3.2530484199523926,3.6598386764526367,2.014078140258789,4.342160701751709,3.5324785709381104,2.3408963680267334,3.5369873046875,3.103736162185669,3.55375075340271,2.449253559112549,3.325662136077881,3.2008109092712402,3.417642116546631,2.345513343811035,3.3394699096679688,3.2071964740753174,2.030580520629883,3.9213194847106934,3.392059087753296,3.8266124725341797,0,
7f8o45,dqbb2nn,if you keep on pushing people away and keep on doing this and that you will end up being alone. and i am alone now. i have lost everyone...,3.3519513607025146,2.7672111988067627,3.2369298934936523,1.1127668619155884,4.927278518676758,3.6906392574310303,2.602847099304199,3.44517183303833,2.464170217514038,3.2366480827331543,1.768662691116333,3.3957839012145996,2.863285779953003,2.7877023220062256,2.5314218997955322,2.8604588508605957,3.455986261367798,2.0234313011169434,3.925090789794922,3.88883376121521,4.002530574798584,Feeling like you're a failure because you're depressed and you push people away -&gt; being depressed and pushing people away -&gt; repeat,2.8398702144622803,3.1895699501037598,3.6704142093658447,1.0529563426971436,4.773391246795654,3.3740475177764893,2.2455036640167236,3.9876325130462646,2.0384016036987305,3.4044411182403564,1.7617385387420654,3.041475772857666,3.2619550228118896,2.3675343990325928,2.1854348182678223,2.9767704010009766,3.3661506175994873,1.9502094984054565,3.550974130630493,3.8782565593719482,3.712061643600464,0,
3vqmz2,cxpu4ld,DAE feel like their life is a short story rather than a novel?. I feel like I'm lucky to have made it this far.,2.9673893451690674,3.47483229637146,3.807342052459717,2.5960793495178223,3.7500271797180176,3.2894198894500732,2.219876289367676,3.1567909717559814,3.6269872188568115,3.7103796005249023,2.9434609413146973,3.1717870235443115,3.0959832668304443,3.8951849937438965,2.367382287979126,3.576291561126709,2.9516563415527344,1.9906166791915894,3.8659462928771973,2.986409902572632,3.585005760192871,I wish I was a short story. Life feels like its so drawn out. I want someone to just hurry up and get to the end,2.656625986099243,3.832390546798706,4.127566337585449,1.7370134592056274,4.430088520050049,2.7102808952331543,2.279799461364746,3.1535677909851074,2.9661338329315186,3.7235822677612305,2.2109289169311523,2.8154473304748535,3.153104066848755,3.2576606273651123,2.5008199214935303,3.386218547821045,3.0259737968444824,1.8357311487197876,3.406541585922241,3.3640787601470947,3.3122687339782715,0,
